序号,股票代码,股票简称,每股收益,营业总收入-营业总收入,营业总收入-同比增长,营业总收入-季度环比增长,净利润-净利润,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,每股经营现金流量,销售毛利率,所处行业,最新公告日期
10173,600986,浙文互联,0.06,8348595716.72,8.3843411244,45.0193,85523472.81,-45.79,-376.6236,3.484357484936,1.66,0.256167926962,8.7453207055,广告营销,2026-03-31
10174,600980,北矿科技,0.6581,1307072720.01,10.0252764906,46.0426,124559512.38,17.71,36.9822,7.862741866439,8.66,0.588135358104,25.7997738785,专用设备,2026-03-31
10175,600918,中泰证券,0.18,11392557674.2,17.5750867096,-36.3006,1434724436.51,53.07,-77.1038,5.605340485598,3.32,1.462912594895,,证券Ⅱ,2026-03-31
10176,600895,张江高科,0.62,4181730883.59,110.846999251,626.3544,986121183.65,0.38,49.3562,8.814343239089,7.11,0.256170240989,48.6500720387,房地产开发,2026-03-31
10177,600894,广日股份,0.8134,7245603231.3,-0.1989959699,42.7965,689310453.92,-15.07,66.3221,10.427777498262,7.82,0.411738958844,15.5661024991,专用设备,2026-03-31
10178,600888,新疆众和,0.4762,7894385111.7,7.8328115874,-0.8552,661945084.47,-44.81,-5.7116,8.191349739096,5.91,0.266043882877,8.9758800804,工业金属,2026-03-31
10179,600876,凯盛新能,-1.42,3243535078.58,-29.4031498422,-43.5146,-914340285.27,-49.91,-115.9759,4.805639120964,-25.68,-1.139937847629,-12.2895256667,玻璃玻纤,2026-03-31
10180,600871,石化油服,0.035,80712178000.0,-0.4735118343,41.0623,658841000.0,4.3,-105.8219,0.488177535677,7.35,0.35057919889,8.1193757403,油服工程,2026-03-31
10181,600857,宁波中百,0.15,459484132.67,-44.4619780653,-9.7842,32535979.53,302.6314077059,-147.4896,3.870485344817,3.83,0.046324796863,12.1476926364,一般零售,2026-03-31
10182,600845,宝信软件,0.457,10971556121.99,-19.5894558559,67.6477,1305010991.72,-42.4,-46.2114,3.846313914039,11.88,0.747856563475,31.692694981,IT服务Ⅱ,2026-03-31
10183,600834,申通地铁,0.11,596333343.87,1.7844994574,20.4046,54223774.0,4.64,133.2321,3.642155871555,3.16,1.226667529365,20.2381326016,铁路公路,2026-03-31
10184,600825,新华传媒,0.04,1451059622.81,1.3132854111,243.7563,42257766.35,4.45,250.1879,2.388233517281,1.71,0.152113506086,29.019932344,出版,2026-03-31
10185,600819,耀皮玻璃,0.14,5641566721.75,0.101376132,8.4222,135619005.0,16.74,-68.6299,3.941445990737,3.87,0.704566054696,18.2676756819,玻璃玻纤,2026-03-31
10186,600787,中储股份,0.25,67685257815.84,5.9390816648,8.5641,545547905.14,17.02,243.9733,6.411661275568,3.9763,0.559547030105,3.0003115358,物流,2026-03-31
10187,600761,安徽合力,1.37,19818534508.17,11.3510753758,-11.8809,1224649270.66,-8.5,-68.1456,12.164942605534,11.58,1.820411449611,23.5475860197,工程机械,2026-03-31
10188,600760,中航沈飞,1.26,44655784258.86,4.245250105,302.2785,3517760109.76,3.65,857.9612,8.307388247502,18.35,-0.806271313287,13.6958156728,航空装备Ⅱ,2026-03-31
10189,600741,华域汽车,2.286,183998900513.66,8.4876213793,15.0916,7207268139.61,7.51,39.6503,21.297320545324,11.16,3.020595157013,12.3034125797,汽车零部件,2026-03-31
10190,600731,湖南海利,0.4394,1810165821.69,-26.7388214487,-18.8016,243649320.53,-8.2,-16.8263,5.677626087564,7.6,0.44167700057,33.2354090946,农化制品,2026-03-31
10191,600727,鲁北化工,0.07,5089332103.99,-11.4344061044,0.4819,38271153.05,-85.34,85.2967,6.049467735004,1.2,0.133487591994,8.7363509243,化学原料,2026-03-31
10192,600720,中交设计,0.6341,11060024199.46,-11.0489220058,181.337,1455068881.42,-16.91,264.3259,6.943053799487,9.4,0.153800505877,30.0793390224,工程咨询服务Ⅱ,2026-03-31
10193,600699,均胜电子,0.95,61182688684.66,9.5216087995,-1.0274,1335819941.91,39.08,-47.7522,11.170199266673,9.42,3.48086965,18.2994099202,汽车零部件,2026-03-31
10194,600650,锦江在线,0.257,1504698285.56,-17.6852009163,-31.0653,141969446.89,-27.81,243.0887,8.014360056115,3.28,0.333642502185,15.2481185565,铁路公路,2026-03-31
10195,600635,大众公用,0.14,6113376273.99,-3.5107440778,22.8938,415171077.82,78.07,-156.0099,3.01038816805,4.77,0.368289095511,14.1935607652,燃气Ⅱ,2026-03-31
10196,600616,金枫酒业,0.003,527703455.27,-8.665420407,73.1777,2040351.97,-64.59,574.4328,2.889636746739,0.11,0.110637164613,43.4120830387,非白酒,2026-03-31
10197,600611,大众交通,0.03,2226836548.51,-21.6850020072,-7.7285,72400718.82,-65.78,-216.6015,4.186017254867,0.73,0.413529930719,16.9740082427,铁路公路,2026-03-31
10198,600597,光明乳业,-0.11,23895349837.0,-1.5752403815,-1.6387,-149213522.0,-120.67,-81.8371,6.661303579704,-1.6,0.444034967099,17.2560036623,饮料乳品,2026-03-31
10199,600577,精达股份,0.28,24673670269.16,10.5323414473,16.4958,599143119.39,6.66,2.582,2.839132320788,10.07,1.151594427766,5.7405396935,电网设备,2026-03-31
10200,600552,凯盛科技,0.1362,5879894415.53,20.1493346607,1.6238,128668491.37,-8.2,-100.0132,4.500380064313,3.04,0.503967977392,18.0587009893,光学光电子,2026-03-31
10201,600520,三佳科技,0.05,378516364.42,20.4026975835,63.2709,7641367.24,-65.06,-17.6192,2.471957479896,1.98,0.435941156284,24.756584742,半导体,2026-03-31
10202,600493,凤竹纺织,0.0578,920894717.38,-0.9280683437,-10.6797,15710280.82,-70.45,-100.3227,4.124109847868,1.3998,0.435361832426,13.7517780328,纺织制造,2026-03-31
10203,600486,扬农化工,3.188,11870428125.1,13.7583778518,-7.1389,1285953627.03,6.98,-7.6147,28.285530726671,11.69,5.468019903331,21.9921030936,农化制品,2026-03-31
10204,600426,华鲁恒升,1.563,30968875947.12,-9.5165690041,-4.7798,3315494470.04,-15.04,16.9577,15.580192076427,10.32,1.976976119999,19.1553319586,农化制品,2026-03-31
10205,600419,天润乳业,0.1315,2751970256.62,-1.8674120345,0.0281,41482810.7,-4.99,363.4238,7.693913048808,1.72,2.373100798445,16.0553975443,饮料乳品,2026-03-31
10206,600399,抚顺特钢,-0.41,7783430662.66,-8.2566577979,5.0391,-804969739.79,-820.76,5.9754,2.795130284803,-13.58,-0.694692108772,0.6475670279,特钢Ⅱ,2026-03-31
10207,600369,西南证券,0.16,3207490902.39,25.3476261312,-32.0557,1062373676.82,51.9,26.2074,3.950175306178,4.08,-0.693503644004,,证券Ⅱ,2026-03-31
10208,600343,航天动力,-0.3018,823645849.94,-11.0026842737,72.7498,-192580430.65,-2.8569989378,-130.6448,2.028910994912,-14.07506,-0.073745265238,11.2723379055,通用设备,2026-03-31
10209,600329,达仁堂,2.77,4917335979.38,-32.7013328539,22.3804,2131021536.79,-4.41,-109.4232,9.218996474375,25.57,0.598713351965,74.0223075404,中药Ⅱ,2026-03-31
10210,600320,振华重工,0.14,36260458326.0,5.2357097328,19.0779,731841793.0,37.17,15.9142,2.975598927639,4.69,1.186196860141,13.7403068687,专用设备,2026-03-31
10211,600298,安琪酵母,1.78,16728842770.37,10.0805311753,27.1468,1544409068.94,16.6,34.9769,13.85213355725,13.51,2.854862924751,24.7064014578,调味发酵品Ⅱ,2026-03-31
10212,600284,浦东建设,0.364,14454606414.12,-23.3523481725,55.404,353189336.93,-40.48,689.61,8.16920628228,4.49,1.312426347139,7.5819409908,基础建设,2026-03-31
10213,600269,赣粤高速,0.55,6283076008.78,4.9795621873,43.0413,1279547415.91,0.03,-140.3489,8.349655472581,6.72,1.273823400061,37.7219937661,铁路公路,2026-03-31
10214,600258,首旅酒店,0.7264,7606797307.66,-1.8632699827,-13.9793,811136343.11,0.6,-84.2148,10.812670556736,6.82,2.967340048545,39.8809657793,酒店餐饮,2026-03-31
10215,600255,鑫科材料,0.02,4750507999.83,20.014754248,7.0698,30890434.65,-50.46,7149.6939,0.808011678507,2.14,-0.051417667019,6.7686352329,金属新材料,2026-03-31
10216,600252,中恒集团,-0.1144,1748586406.39,-16.9223250445,-26.7283,-357088533.52,5.2763164386,-15377.3758,1.686214372793,-5.98,-0.005938132782,44.0956169322,中药Ⅱ,2026-03-31
10217,600236,桂冠电力,0.41,10392934752.84,8.2780514347,-3.8802,3279598444.12,43.63,-30.1638,2.315130861089,18.39,0.882651244558,53.9784461013,电力,2026-03-31
10218,600189,泉阳泉,0.02,1257976878.49,5.0145380341,-30.1879,15078775.12,145.53,-896.2212,1.714649273116,1.24,0.391281673776,36.4283616993,饮料乳品,2026-03-31
10219,600171,上海贝岭,0.33,3173723283.39,12.5949393779,11.0498,236226970.65,-40.28,-54.4042,6.382922410183,5.29,0.355010170317,27.6093765945,半导体,2026-03-31
10220,600118,中国卫星,0.03,6102944926.0,18.3545677962,68.4242,35556687.85,27.38,-54.2076,5.382750631354,0.56,0.307261610687,8.8399256828,航天装备Ⅱ,2026-03-31
10221,600115,中国东航,-0.11,139941000000.0,5.9196185286,-15.3188,-1633000000.0,61.3582584004,-205.7159,0.574610648316,-16.81,1.717720028975,5.2064798737,航空机场,2026-03-31
10222,600085,同仁堂,0.867,17256185123.82,-7.2112500612,11.564,1189374356.88,-22.07,-94.9071,9.957653506715,8.86,1.963491868451,42.874214458,中药Ⅱ,2026-03-31
10223,600079,ST人福,1.14,23962010164.64,-5.7929865402,4.4544,1855334433.96,39.53,-68.7666,11.587435783047,10.16,1.543122010156,48.2137096743,化学制药,2026-03-31
10224,600073,光明肉业,-0.14,22129973192.35,0.6507544664,10.2711,-132438166.82,-161.3,-3645.5218,5.004379757545,-2.76,-0.201138753289,11.2826233574,食品加工,2026-03-31
10225,600066,宇通客车,2.51,41426173982.34,11.3080609526,47.1229,5554481970.9,34.94,66.7216,7.04716183138,38.03,1.443887774805,24.1410919525,商用车,2026-03-31
10226,600060,海信视像,1.888,57679224941.74,-1.4543875343,-4.8132,2454011405.43,9.24,44.1216,16.291659993608,12.11,3.51211774708,16.703899947,黑色家电,2026-03-31
10227,600058,五矿发展,-0.05,52822973783.84,-21.4362768103,-14.2539,19103827.28,-84.8,-1615.6318,4.553198929468,-0.99,1.141312807919,3.4958825602,贸易Ⅱ,2026-03-31
10228,600031,三一重工,0.9834,89699505000.0,14.4368948422,10.652,8408057000.0,41.18,-33.701,9.6064388879,11.18,2.172403731418,27.5360846194,工程机械,2026-03-31
10229,600029,南方航空,0.05,182256000000.0,4.6101570392,-13.2032,857000000.0,150.5306603774,-137.7604,1.96346779979,2.44,2.108548093372,10.1373891669,航空机场,2026-03-31
10230,600016,民生银行,0.63,142865000000.0,4.8242717734,-4.8969,30563000000.0,-5.37,-71.7816,12.9,4.93,-3.59682061121,,银行Ⅱ,2026-03-31
10231,600015,华夏银行,1.62,91914000000.0,-5.3857081094,39.6405,27200000000.0,-1.72,41.5541,19.84,8.32,4.339491046183,,银行Ⅱ,2026-03-31
10232,600000,浦发银行,1.52,173964000000.0,1.8834774053,-0.0887,50017000000.0,10.52,23.2988,22.13,6.76,11.284333153186,,银行Ⅱ,2026-03-31
10233,430646,上海底特,1.22,438399248.53,26.1136039763,,65124949.83,235.61,,6.484549934242,20.66,0.323991578281,28.4644383695,,2026-03-31
10234,430542,利雅得,0.13,158358970.73,2.5454444478,,6485106.43,-0.52,,2.580227300553,4.6,1.05806859064,27.5422071001,,2026-03-31
10235,430521,康捷医疗,0.13,96046193.33,12.7336099428,,10953313.55,6.22,,1.461486283552,8.97,-0.146081924203,34.7716829706,,2026-03-31
10236,430363,上海上电,0.21,226500040.81,-21.1272911157,,11933462.47,-37.33,,3.170172269588,6.27,0.284655693643,18.0661396102,,2026-03-31
10237,430337,犀牛股份,-0.08,231848.2,-82.3908373252,,-1097143.59,51.61,,0.10380268145,-876.9,-0.05554608643,35.3024953396,,2026-03-31
10238,400114,东北电3,-0.0948,164170344.02,4.940637751,,-82695065.13,-8082.3323532254,,-0.316004636454,,-0.007474624787,31.3557183895,,2026-03-31
10239,301638,南网数字,0.23,7217331490.24,18.5165890058,263.3195,629799970.12,10.43,225.049,3.50302597604,7.46,0.544744953233,28.5592268045,IT服务Ⅱ,2026-03-31
10240,301606,绿联科技,1.6982,9490739030.88,53.8288661676,24.7292,704594420.34,52.42,23.739,8.148648805423,22.6,-0.08514419652,37.0067273196,消费电子,2026-03-31
10241,301595,太力科技,0.63,1043655969.01,2.3569530927,-9.0318,61448053.9,-29.88,-34.5978,8.321262109069,8.4,0.748703255634,55.8991732346,家居用品,2026-03-31
10242,301538,骏鼎达,2.4885,1025980044.98,18.6789129392,19.7674,195097507.81,10.87,35.8219,18.246410095408,14.48,1.795567266454,40.305241421,塑料,2026-03-31
10243,301508,中机认检,0.6706,879891677.2,5.8734303497,22.2033,151614019.59,14.49,0.0193,9.028933468445,7.64,0.762092131506,43.4906796059,专业服务,2026-03-31
10244,301388,欣灵电气,0.21,476582161.12,1.7260958524,2.0123,21156594.69,38.14,-65.0438,9.56520654559,2.17,0.846700956684,22.5722478716,电网设备,2026-03-31
10245,301369,联动科技,0.48,354344470.17,13.8446110186,57.9943,33552437.61,65.25,713.9322,21.422123989722,2.25,-0.3823264454,55.7278622424,半导体,2026-03-31
10246,301349,信德新材,0.3826,1160672870.93,43.277375691,-4.1668,38618721.78,216.88,-62.2325,26.754327333039,1.42,-2.248800742647,11.3244389218,电池,2026-03-31
10247,301345,涛涛车业,7.5,3941430356.32,32.4125596455,10.2974,816322513.73,89.29,-20.6328,33.200734215608,24.03,6.912689477932,41.4774451574,摩托车及其他,2026-03-31
10248,301301,川宁生物,0.34,4616269644.24,-19.8328771134,8.5419,769008907.26,-45.08,0.6905,3.6242864085,9.68,0.246205628185,29.2511708696,化学制药,2026-03-31
10249,301282,金禄电子,0.6,2060501041.68,28.741622135,13.4551,90396723.78,12.73,218.0686,11.366519198284,5.34,0.990064037065,14.9383322859,元件,2026-03-31
10250,301280,珠城科技,1.54,1758835150.75,9.7276665365,7.3555,208977721.18,12.53,-34.0171,14.01639542919,11.33,0.852168936002,23.0446848118,家电零部件Ⅱ,2026-03-31
10251,301279,金道科技,0.5,694897637.9,11.9080284063,-2.6913,64491680.27,51.04,-28.3757,10.489414670178,4.83,0.558601319127,20.1961669886,工程机械,2026-03-31
10252,301237,和顺科技,-2.32,595407296.77,18.3493841977,-8.5497,-181731759.58,-285.49,-1737.3363,14.365003004625,-14.61,0.60000185375,8.8392674973,塑料,2026-03-31
10253,301211,亨迪药业,0.08,453306981.13,1.6692633381,59.768,34910598.79,-61.87,485.7354,5.443553837021,1.53,0.018081464224,22.1048793756,化学制药,2026-03-31
10254,301200,大族数控,1.95,5772935488.47,72.6825504153,22.9545,824267918.74,173.68,45.5823,14.267238116632,14.98,0.424448398609,35.1195374559,专用设备,2026-03-31
10255,301178,天亿马,0.11,476993037.0,113.2927687636,203.9026,7489613.54,115.11,276.538,11.622738192716,0.98,0.481292435321,26.2221657525,IT服务Ⅱ,2026-03-31
10256,301109,军信股份,0.916,2747816617.43,13.0487158558,-14.7138,716574992.3,33.62,-45.7596,9.821894634159,9.4,2.153385932225,55.3068386438,环境治理,2026-03-31
10257,301052,果麦文化,-0.021,641003458.82,10.1093822376,-27.856,-2081134.83,-105.1,-320.9541,7.021101081627,-0.29,0.291217338062,35.1756250263,出版,2026-03-31
10258,301016,雷尔伟,0.3243,385132912.65,5.2195617478,53.2646,70816554.49,5.3,67.5825,4.705212247436,6.94,0.071018363507,37.0161992152,轨交设备Ⅱ,2026-03-31
10259,301003,江苏博云,1.05,546087197.51,-15.3056513162,-5.3458,102042034.08,-27.66,-18.5203,11.643912470698,8.78,1.83639031149,31.7899735173,塑料,2026-03-31
10260,300996,普联软件,0.263,824945418.92,-1.3376899957,482.9336,73978954.11,-38.99,26197.6888,4.657675587997,5.74,0.33434414523,30.2905885467,软件开发,2026-03-31
10261,300938,信测标准,0.8551,803747034.52,10.8622327276,-8.1105,196352076.12,11.49,-31.0435,7.65324702759,12.4,0.880005738238,60.1602413101,专业服务,2026-03-31
10262,300932,三友联众,0.23,2307905358.39,6.4434846398,-5.0317,72634199.84,14.71,-51.1882,5.511960924274,4.15,0.687790149563,17.7911900428,电网设备,2026-03-31
10263,300926,博俊科技,1.97,5807608377.04,37.3913455551,10.8791,844158097.33,37.68,-20.7818,8.031873334653,27.68,0.996879096386,26.0777991656,汽车零部件,2026-03-31
10264,300920,润阳科技,0.27,421909443.4,3.7789102673,-17.0425,26967141.8,6.01,-111.228,11.8314095293,2.29,0.4145262534,23.6331895931,塑料,2026-03-31
10265,300919,中伟新材,1.65,48139976642.96,19.683036393,23.9462,1567261725.8,6.84,19.6456,22.485014883006,7.59,1.317927887162,12.3387440166,电池,2026-03-31
10266,300908,仲景食品,1.31,1082074514.4,-1.4186867531,-14.7917,191797943.25,9.35,-28.8307,12.316823827671,10.95,1.567213533014,44.2269718057,调味发酵品Ⅱ,2026-03-31
10267,300899,上海凯鑫,0.427,208181942.55,155.1065295057,143.6766,27235126.51,1754.42,-425.5452,9.98012087584,4.23,-0.293309904482,34.1472010921,环境治理,2026-03-31
10268,300852,四会富仕,0.88,1931730249.88,36.6940754783,-0.1769,128122817.52,-8.67,-105.0589,14.009366122031,7.29,0.955768041056,20.7677225547,元件,2026-03-31
10269,300848,美瑞新材,0.19,1746517251.15,5.3114714144,0.5184,81927200.2,5.59,22.6698,3.581786013247,5.52,0.750445807446,13.2702730115,化学制品,2026-03-31
10270,300828,锐新科技,0.2,594300254.96,-4.4566161921,5.8228,32597743.15,-41.06,-38.792,4.706863282318,4.23,0.274648822632,16.9585774579,通用设备,2026-03-31
10271,300792,壹网壹创,0.45,1073013241.29,-13.1732832013,34.8148,107563027.52,41.54,-67.2215,12.401919455642,3.68,1.549948815817,29.2777253123,互联网电商,2026-03-31
10272,300776,帝尔激光,1.91,2033103519.21,0.930920994,-58.8295,519223327.09,-1.59,-86.3752,13.76924808125,14.09,0.424644619336,46.5704872125,光伏设备,2026-03-31
10273,300760,迈瑞医疗,6.7147,33282159404.0,-9.376500647,-18.0692,8135775409.0,-30.28,-77.3823,31.418698387825,21.58,8.367388795206,60.315561224,医疗器械,2026-03-31
10274,300759,康龙化成,0.9443,14095078734.95,14.8202771592,10.0087,1663898879.44,-7.22,18.9914,8.468515990934,11.6,1.810754213964,34.8322320761,医疗服务,2026-03-31
10275,300757,罗博特科,-0.41,949812665.28,-14.1449021368,217.9752,-66440373.45,-204.0,120.0599,9.984114340922,-4.74,1.239767852703,34.5196027475,自动化设备,2026-03-31
10276,300699,光威复材,0.7314,2859519691.08,16.7181918838,11.2088,603403052.05,-18.59,29.6431,6.839611645488,10.74,1.557475257099,39.8012083141,航空装备Ⅱ,2026-03-31
10277,300678,中科信息,0.0483,638289859.59,25.8951142626,751.6655,14311770.1,49.43,1213.8039,2.88818050162,1.67,0.160476131128,18.2472476102,IT服务Ⅱ,2026-03-31
10278,300659,中孚信息,-0.4,724729340.99,-7.7070930682,36.6474,-104329252.98,16.64,204.6891,4.790612228097,-8.03,0.235275108321,69.0224203227,计算机设备,2026-03-31
10279,300653,正海生物,0.46,364138509.83,0.2514026998,0.6181,82410131.7,-38.79,-28.2482,4.941554924667,9.27,0.539948198556,85.8772257776,医疗器械,2026-03-31
10280,300638,广和通,0.44,6987612096.68,-14.6692152365,-2.2167,347040640.51,-48.05,-68.6066,6.960880815028,8.5,0.39288454623,16.3871724102,通信设备,2026-03-31
10281,300615,欣天科技,-0.04,473654685.62,70.9015671287,-20.7667,-8648843.43,52.82,-830.1417,2.61565717345,-1.68,0.102156383973,22.5276623455,通信设备,2026-03-31
10282,300607,拓斯达,0.15,2510080513.47,-12.5905671572,36.6991,73872498.98,130.12,19.0815,6.014717907941,2.61,0.974890334035,28.254895838,自动化设备,2026-03-31
10283,300586,美联新材,-0.099,1663737789.06,-3.8075594767,12.6522,-70421791.32,-296.65,-58.0967,2.590494881809,-3.75,0.052307908471,5.851578078,塑料,2026-03-31
10284,300580,贝斯特,0.56,1503941983.27,10.8247436285,-5.1791,278007238.13,-3.72,-52.3496,6.558617869665,8.7,0.302996202341,33.2341006335,汽车零部件,2026-03-31
10285,300579,数字认证,-0.3493,838757997.9,-25.2763153709,79.6497,-94315109.89,-848.89,183.5361,2.970217626185,-11.06,0.290352839556,42.1820391705,软件开发,2026-03-31
10286,300570,太辰光,1.32,1546758347.74,12.2614175649,-13.824,298963613.77,14.43,-55.5854,7.517714951794,18.38,0.669439709086,38.0022250482,通信设备,2026-03-31
10287,300568,星源材质,0.0272,4125372108.61,16.4995175095,10.1605,36367767.51,-90.0,-658.4123,7.315368798014,0.37,0.558191860282,23.027705078,电池,2026-03-31
10288,300552,万集科技,-0.8496,1093997137.54,17.6088648734,49.2044,-181068846.67,53.1,-310.3844,8.267500551064,-10.28,0.156627725259,32.4339851819,计算机设备,2026-03-31
10289,300540,蜀道装备,0.2655,710487057.78,-17.529854497,-4.5864,60081090.52,-16.98,338.0498,4.932425379415,5.4,-0.529432328954,26.3639244387,专用设备,2026-03-31
10290,300532,今天国际,0.52,2360546872.62,-0.2917536422,119.0132,235141500.2,-14.94,-54.3041,3.948454560919,13.2,0.337183998902,24.3640669059,IT服务Ⅱ,2026-03-31
10291,300508,维宏股份,0.8109,545887320.56,17.2222434247,6.7286,87810509.49,-7.98,-71.1855,7.912188681352,10.87,0.824809635395,53.8893515384,计算机设备,2026-03-31
10292,300485,赛升药业,0.03,404718439.82,-2.8244571799,-14.0707,14570990.82,121.16,-1015.433,6.99856779547,0.43,0.056218859817,65.1146442962,生物制品,2026-03-31
10293,300471,厚普股份,0.0186,1078857587.73,71.154461057,43.6047,7844811.65,109.52,-39.9764,3.335431541034,0.63,0.449940014067,29.4356120652,专用设备,2026-03-31
10294,300468,四方精创,0.14,631067541.73,-14.7638774484,21.4587,74301281.46,10.3,-67.6807,3.09644225695,4.54,0.117394010498,38.5797289308,软件开发,2026-03-31
10295,300450,先导智能,1.01,14443080424.36,21.8301210756,4.6093,1563777858.17,446.58,-15.3834,8.38988470625,12.65,3.16529530923,33.3216363687,电池,2026-03-31
10296,300446,航天智造,1.0422,9003495927.08,15.7156202105,-9.6765,881085235.55,11.29,-11.1127,6.980526149397,15.81,0.78752994266,20.8128600322,汽车零部件,2026-03-31
10297,300445,康斯特,0.49,589707575.87,2.486674606,32.5527,104420946.26,-16.74,-74.8821,6.032071916128,8.37,0.908253387529,63.9902745549,通用设备,2026-03-31
10298,300433,蓝思科技,0.79,74409731699.21,6.4565999913,0.2165,4017827408.8,10.87,-30.9004,10.412506443445,7.82,2.169622926892,15.9902175868,消费电子,2026-03-31
10299,300426,华智数媒,-0.904,113312178.74,-40.7836453757,-95.1209,-402119122.98,-1344.84,87.6256,0.244932021273,-163.79,-0.399438353387,-212.2138235747,影视院线,2026-03-31
10300,300389,艾比森,0.6824,4158185946.1,13.5304749406,22.1331,251871977.33,115.47,-3.4093,4.438580873123,15.78,2.221240995304,31.1283851602,光学光电子,2026-03-31
10301,300373,扬杰科技,2.33,7130199236.29,18.1792216087,-5.8332,1258583297.64,25.55,-23.4466,17.564922419717,13.73,3.134589748168,34.272838497,半导体,2026-03-31
10302,300347,泰格医药,1.04,6832800615.35,3.4783624545,1.7747,887890076.31,119.15,-120.8044,24.342476647216,4.29,1.29854929539,27.4147367241,医疗服务,2026-03-31
10303,300327,中颖电子,0.1769,1284188766.88,-4.4110519848,1.0205,60163558.88,-55.14,-80.4976,5.213048863625,3.41,0.571323225979,31.5076582824,半导体,2026-03-31
10304,300310,宜通世纪,0.01,2506419195.8,0.1626451422,71.2113,10948860.36,136.08,46.4915,2.164129270247,0.58,0.226727885901,9.1186357427,通信服务,2026-03-31
10305,300308,中际旭创,9.8,38239935640.67,60.2534559317,29.5565,10797254300.45,108.78,16.8484,26.788466507007,43.84,9.806449796219,42.0356317148,通信设备,2026-03-31
10306,300307,慈星股份,0.12,1948173062.65,-12.1744459807,19.8158,97387347.7,-65.69,-251.4512,4.006237571291,3.05,0.045663331379,31.0690650782,专用设备,2026-03-31
10307,300306,远方信息,0.27,404969493.65,-7.1303450548,21.8643,71490913.01,-22.59,42.5852,5.533869120643,4.73,0.320455984002,63.8889281975,通用设备,2026-03-31
10308,300289,利德曼,-0.04,326306440.03,-11.8631122596,-19.2856,-22983075.6,69.4,-448.457,3.013020101522,-1.39,0.053608483969,50.0997837416,医疗器械,2026-03-31
10309,300283,温州宏丰,0.05,3656010205.28,24.5496420431,-7.7414,25174141.49,134.17,-14.2043,2.245645494905,2.65,0.118716212981,11.6860117864,电网设备,2026-03-31
10310,300227,光韵达,-0.5558,1603383462.34,51.9944652729,36.9324,-274868183.01,-904.39,-310.1474,2.433711273491,-17.62,0.399474038791,29.7972574235,自动化设备,2026-03-31
10311,300224,正海磁材,0.36,7031091154.17,26.9344847559,7.4244,307357817.96,232.85,-30.8631,5.526258037714,7.11,0.130673230482,13.0459695967,金属新材料,2026-03-31
10312,300206,理邦仪器,0.5273,1998852476.71,8.9663096357,3.8525,305637857.53,88.54,-52.0306,3.782727488276,14.69,0.608770905173,58.3491089788,医疗器械,2026-03-31
10313,300172,中电环保,0.12,716357510.2,-14.4444603142,-7.34,81690835.94,10.16,-120.5613,2.853920481048,4.29,0.576390246457,28.0154337775,环境治理,2026-03-31
10314,300138,晨光生物,0.7636,6559043728.38,-6.2215765443,8.7848,368871080.68,292.21,-26.8021,7.015345366576,11.37,0.440709848901,13.1012464788,农产品加工,2026-03-31
10315,300125,*ST聆达,0.03,124883259.7,104.2199640552,22.7299,20322735.19,102.14,742.0284,1.580767812946,0.0,0.073815969857,12.2650386744,电力,2026-03-31
10316,300119,瑞普生物,0.8815,3398458452.83,10.7013841525,2.079,400513483.64,33.18,-63.8828,10.119495165284,8.76,0.640194955659,41.2774133028,动物保健Ⅱ,2026-03-31
10317,300077,国民技术,-0.2,1360265565.1,16.5059533122,23.1369,-115418159.63,50.96,-12.7659,1.577670335572,-13.05,0.001156909519,20.0041280226,半导体,2026-03-31
10318,300073,当升科技,1.2108,10374236039.3,36.6272049594,0.2776,632330006.18,34.02,-32.4076,26.994920708006,4.57,2.112006481619,12.7326399004,电池,2026-03-31
10319,300047,天源迪科,0.0481,9380931014.26,14.9979157518,43.1051,30702127.18,32.32,-312.198,5.157864747979,0.94,0.598602673971,7.6870613917,软件开发,2026-03-31
10320,300043,星辉娱乐,0.24,2092451681.68,53.8114649071,-38.2202,301594787.54,165.89,-70.4872,1.406908193262,18.9,0.433677825535,57.6314091402,游戏Ⅱ,2026-03-31
10321,300012,华测检测,0.6075,6620735906.71,8.8217933136,10.1739,1016418093.67,10.35,-40.811,4.559596502659,13.96,0.814878479688,48.6179486053,专业服务,2026-03-31
10322,300009,安科生物,0.44,2646519767.58,4.3562745352,2.0178,735192705.68,4.0,-0.6794,2.725235945127,17.5,0.516119282126,75.6979640425,生物制品,2026-03-31
10323,300008,天海防务,0.1727,4518501819.11,14.5280922041,5.0122,298380625.41,115.37,-37.0178,1.396643322865,13.26,0.005922442611,19.8750081038,航海装备Ⅱ,2026-03-31
10324,200539,粤电力B,0.11,51541178630.0,-9.8285169352,-5.1585,599942339.0,-37.78,-97.0975,4.465350308767,2.59,1.949079214627,11.3068129017,电力,2026-03-31
10325,200488,ST晨鸣B,-2.83,6186550243.97,-72.7818161922,128.6998,-8295932402.88,-11.94,-6.4308,0.307997370141,-164.83,0.082877406713,-39.0493530024,造纸,2026-03-31
10326,003028,振邦智能,0.51,1367207650.63,-2.4768284159,-16.6819,73410922.57,-63.89,-110.7507,12.063533842071,4.19,1.444684938809,16.3961059519,家电零部件Ⅱ,2026-03-31
