序号,股票代码,股票简称,每股收益,营业总收入-营业总收入,营业总收入-同比增长,营业总收入-季度环比增长,净利润-净利润,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,每股经营现金流量,销售毛利率,所处行业,最新公告日期
2902,605266,健之佳,0.24,2090858636.19,-8.8639502,-11.8557,35949728.33,7.23,-24.3851,17.526212127157,1.28,1.050258081496,35.4457434086,医药商业,2026-04-28
2903,605258,协和电子,0.06,199074560.48,1.6112411487,-23.8422,5111835.14,-57.16,-76.761,13.844874909432,0.42,0.042325270568,15.5937930669,元件,2026-04-28
2904,605196,华通线缆,0.13,2132576833.0,38.85396926,-2.443,64544904.5,54.76,127.5225,6.625722753748,1.92,-0.205342538987,15.666741949,电网设备,2026-04-28
2905,605169,洪通燃气,0.0155,556295833.54,-16.4596078301,-33.7567,4387816.82,-80.53,-84.9645,7.128560462988,0.22,0.118795429228,9.679441936,燃气Ⅱ,2026-04-28
2906,605168,三人行,0.05,1062397688.29,30.0456615466,-3.0395,10998376.65,-85.03,-75.8174,12.971194971737,0.4,-0.869116548796,14.2121617351,广告营销,2026-04-28
2907,605136,丽人丽妆,0.03,415346845.19,15.0710286744,-19.4239,10337670.33,156.4221968752,123.7653,6.027908883467,0.43,-0.062429381821,42.4753806447,互联网电商,2026-04-28
2908,605111,新洁能,0.23,517042358.48,15.1440517,5.1529,94543216.61,-12.68,59.9357,10.453660784877,2.16,0.144841640723,28.7455352124,半导体,2026-04-28
2909,605100,华丰股份,0.08,284042533.15,28.0718823408,20.8465,12893840.91,10.73,28.7079,10.553854952088,0.71,-0.279465728109,13.1447155487,通用设备,2026-04-28
2910,605098,行动教育,0.33,173433423.87,32.7016430553,-29.3288,39071194.29,38.26,-62.8279,8.593462412506,3.83,0.456529188075,76.529230807,教育,2026-04-28
2911,605089,味知香,0.1663,175644831.13,1.5407002953,2.4871,22725133.68,16.51,43.3568,9.177777767754,1.81,-0.350777958188,24.5736406203,食品加工,2026-04-28
2912,605080,浙江自然,0.51,377133346.89,5.7489496377,83.5383,71719463.73,-25.3,698.6309,16.08018070742,3.2,-0.027545067911,34.2266848886,文娱用品,2026-04-28
2913,605060,联德股份,0.26,336707382.99,22.4238267913,3.9266,62347821.83,35.07,24.9785,10.50565993171,2.5,0.354379393953,37.0828894102,通用设备,2026-04-28
2914,605058,澳弘电子,0.23,358800374.29,6.1387888945,4.8323,33097544.74,-9.62,-27.3121,12.714789349931,1.81,0.191425549042,26.6093502881,元件,2026-04-28
2915,605055,迎丰股份,-0.04,331667562.09,10.0799590151,-33.5905,-18288878.6,-85.4492017159,-48.6825,2.232462182818,-1.8,0.070888693705,10.2038147224,纺织制造,2026-04-28
2916,605011,杭州热电,0.1,816215552.38,27.0358327761,-5.4198,40516159.63,9.95,-2.005,6.177311203299,1.65,-0.054648972882,9.7158951111,电力,2026-04-28
2917,605009,豪悦护理,0.39,974683723.55,6.9821761247,-6.0521,83510842.68,-7.84,191.8218,16.199951669386,2.43,0.942093038666,33.2449724152,个护用品,2026-04-28
2918,603987,康德莱,0.12,536744613.38,-2.0797691939,-7.0019,54068509.07,-10.93,15.5009,6.518071180241,1.97,-0.052777183855,31.5023453734,医疗器械,2026-04-28
2919,603979,金诚信,0.96,3413771953.49,21.4473092393,-13.8135,601471668.1,42.55,2.6988,18.352173354435,5.28,1.209237367347,36.0703410282,工业金属,2026-04-28
2920,603969,银龙股份,0.08,560727041.46,-4.1136361596,-26.5185,65615096.73,-5.77,-29.1459,3.24859360489,2.34,-0.054115811946,25.7587423043,通用设备,2026-04-28
2921,603949,雪龙集团,0.11,118534965.79,14.4853637334,0.3552,23453779.2,31.95,-18.9725,5.24390032176,2.15,0.031683606225,35.287629031,汽车零部件,2026-04-28
2922,603936,博敏电子,-0.02,817938924.51,-0.5974470719,-19.7918,-10854372.74,-139.72,67.6155,6.821233092895,-0.25,-0.435723983003,15.5035643604,元件,2026-04-28
2923,603916,苏博特,0.07,695552356.44,2.0424272314,-28.9483,30186953.9,24.08,12.3271,9.99565224524,0.69,0.370801509032,34.4811097165,水泥,2026-04-28
2924,603915,国茂股份,0.08,657335851.71,9.2468040347,-0.2625,55017548.82,27.85,10.7916,5.775748907852,1.46,0.004185016769,19.5050221582,通用设备,2026-04-28
2925,603909,建发合诚,0.0969,1792685132.68,16.4099262151,-26.1758,25263090.75,25.02,-22.0483,4.542476501223,2.16,-0.277287748941,4.0145307337,工程咨询服务Ⅱ,2026-04-28
2926,603908,牧高笛,0.22,268189193.33,-19.7979721301,38.7463,20471124.75,-33.3,128.8999,5.216318689594,4.3,-0.598712482251,30.4263131809,服装家纺,2026-04-28
2927,603895,天永智能,0.05,106931503.04,-8.5826800938,-33.4271,5219429.62,-21.07,-16.5444,1.898895869264,2.58,0.24173280866,17.5252453741,专用设备,2026-04-28
2928,603890,春秋电子,0.13,1107833165.2,27.6722649132,-7.3264,60724383.99,50.69,12.6707,7.38702177124,1.82,0.551972698942,21.1832750383,消费电子,2026-04-28
2929,603871,嘉友国际,0.24,1932542001.85,-15.7833624253,6.9927,327649316.73,25.18,22.6449,4.598255204142,5.32,0.223746813341,21.5108156424,物流,2026-04-28
2930,603869,ST智知,0.0079,103037492.71,-11.2237724486,-60.6377,3679539.27,-37.4,25539.9609,7.585317572479,0.1,-0.051117501159,33.9810370857,IT服务Ⅱ,2026-04-28
2931,603858,步长制药,0.3045,2579013525.28,-7.3945198084,-24.2899,320411354.85,4.28,163.1304,9.691774394535,3.16,-0.033613056553,63.3477186725,中药Ⅱ,2026-04-28
2932,603810,丰山集团,0.08,413345924.72,28.2885963518,36.0842,13401688.27,-18.16,498.2683,9.346078635026,0.83,-0.430582153315,15.819221134,农化制品,2026-04-28
2933,603806,福斯特,0.12,3372519565.87,-6.9491004195,-8.9217,311788611.6,-22.27,279.8679,6.203265175314,1.88,-0.045143310734,13.8260237245,光伏设备,2026-04-28
2934,603776,永安行,-0.02,121451459.29,45.6266991646,28.8937,-5104561.53,79.27081544,96.7731,12.193288175414,-0.15,0.050830764229,3.7345912322,摩托车及其他,2026-04-28
2935,603768,常青股份,0.03,919072557.8,13.2112863833,-4.7173,6934505.6,13.08,105.0584,9.202136409149,0.32,-0.617164753545,17.7074280631,汽车零部件,2026-04-28
2936,603728,鸣志电器,0.033,700402051.46,17.6531500174,-2.5678,13817143.28,92.19,22.3835,7.098763372545,0.46,-0.034695797795,37.0231504462,电机Ⅱ,2026-04-28
2937,603709,中源家居,0.02,482781253.87,36.8419194338,-2.9247,2037680.26,-12.1,118.8493,4.035948677556,0.4,-0.183665177923,27.0077290543,家居用品,2026-04-28
2938,603706,东方环宇,0.54,484703107.23,3.9555543944,0.4395,102667441.82,26.41,31.8229,9.740951768175,6.04,-0.064916726349,31.9350684762,燃气Ⅱ,2026-04-28
2939,603697,有友食品,0.15,534740707.97,39.6157093346,55.4617,65774624.08,30.71,459.4464,4.296277028597,3.64,0.174180253945,24.2593244682,休闲食品,2026-04-28
2940,603681,永冠新材,0.15,1584369157.41,3.7728138335,-6.0999,26779502.83,104.86,115.4178,13.993678489448,1.01,0.512120607517,7.6223077453,化学制品,2026-04-28
2941,603680,今创集团,0.24,1138240407.87,4.7729758497,38.0647,188843923.55,26.41,111.6457,7.494854778908,3.27,0.09983605873,34.1215263968,轨交设备Ⅱ,2026-04-28
2942,603679,华体科技,-0.0843,143739850.1,64.6531516191,51.4442,-14110159.32,-521.2511923783,79.5539,4.955152356978,-1.93,0.13996452229,21.2391566979,光学光电子,2026-04-28
2943,603662,柯力传感,0.15,357689246.81,13.3435707728,-24.9876,41119298.94,-45.65,-52.4449,9.933775390337,1.48,0.184504863315,46.3459550346,通用设备,2026-04-28
2944,603657,春光科技,-0.26,572640111.68,1.1158760201,-17.4115,-35408929.08,-1316.16,-131.5588,6.452608990233,-3.9,0.46841295983,3.4233870489,家电零部件Ⅱ,2026-04-28
2945,603655,朗博科技,0.078,58288835.35,-4.7190773814,-22.0776,8222724.26,-20.14,-35.2216,5.432420559151,1.44,0.053106518585,36.6277642911,汽车零部件,2026-04-28
2946,603633,徕木股份,-0.08,332441532.75,-5.0505244614,-11.3959,-35815877.21,-290.2,77.7879,4.078056649234,-2.04,0.012342288944,6.8240159562,消费电子,2026-04-28
2947,603630,拉芳家化,0.1,223254916.1,6.2144631677,16.6805,21461361.19,64.47,149.0967,8.384310338582,1.14,0.157131683778,52.0708948232,化妆品,2026-04-28
2948,603629,利通电子,1.03,997438307.3,41.6127791455,18.0679,271272956.39,821.08,253.9504,8.557326001449,12.93,2.313856001677,46.2297886932,消费电子,2026-04-28
2949,603613,国联股份,0.38,9819626300.56,-10.8882271207,-19.5186,274003430.29,1.59,23.7048,13.01042071112,2.97,-0.864523423561,6.9346507566,互联网电商,2026-04-28
2950,603610,麒盛科技,0.1,868189111.07,10.3692479603,7.7253,33717251.35,-24.19,180.173,8.81561615971,1.08,0.108512674894,31.7654891928,家居用品,2026-04-28
2951,603607,京华激光,0.15,195443658.42,-18.2647079392,-4.1647,26715050.06,5.15,-17.2351,5.991918612982,2.53,0.218050774605,29.7230003877,包装印刷,2026-04-28
2952,603583,捷昌驱动,0.13,947700385.78,-1.432933645,-5.3191,50472028.14,-55.15,194.6769,12.196671450913,1.08,0.01113036203,28.7821076263,自动化设备,2026-04-28
2953,603568,伟明环保,0.26,1455741575.53,-27.568431329,309.3831,439404028.1,-38.63,459.4205,8.959923726466,2.89,0.345617513156,45.1907172632,环境治理,2026-04-28
2954,603551,奥普科技,0.11,374886624.07,8.3176713156,-40.1735,41093115.85,-19.01,-63.5988,3.770854388485,2.9,-0.179241703487,45.0380449019,厨卫电器,2026-04-28
2955,603530,神马电力,0.24,380904369.25,33.5456585599,-31.6762,98274588.02,44.07,-36.4541,4.406059659208,5.31,0.252350881659,49.0527697327,电网设备,2026-04-28
2956,603519,立霸股份,0.13,395251530.33,-5.6128119375,-13.6034,33809477.16,-2.62,-11.8294,4.736632827145,2.72,-0.023859228212,15.7089795347,家电零部件Ⅱ,2026-04-28
2957,603518,锦泓集团,0.32,1074763243.66,-3.302914661,-21.4596,110786298.87,24.47,-1.3427,11.126956698676,2.92,0.151035369294,69.5739863966,服装家纺,2026-04-28
2958,603488,展鹏科技,-0.06,63455652.57,16.9877599979,-78.7255,-18659657.38,-23.3615643391,83.6317,2.652662200995,-2.38,-0.08766541247,-1.5813235218,专用设备,2026-04-28
2959,603459,红板科技,0.19,952686864.12,22.8799882358,0.1914,123795397.04,14.36,-2.194,3.733614056249,5.2,0.052716316549,25.1784728786,元件,2026-04-28
2960,603402,陕西旅游,0.53,164513135.86,-21.4742213398,17.2649,41179601.56,-44.57,174.266,37.985988763267,1.41,0.886469612832,56.6613580081,旅游及景区,2026-04-28
2961,603399,永杉锂业,0.26,2081919660.29,90.1739536708,39.833,132522783.74,549.2412322595,177.9027,3.161118521236,8.53,-0.720791413274,16.8647847925,能源金属,2026-04-28
2962,603396,金辰股份,0.16,585179780.42,-14.8023073956,-32.9303,21796785.63,-7.18,305.2721,18.906743801039,0.84,-0.435717234526,26.363659004,光伏设备,2026-04-28
2963,603395,红四方,0.08,950020489.76,3.3816789452,0.0218,20780795.03,-1.66,285.0719,5.486616464269,1.47,0.243421440308,9.85304347,农化制品,2026-04-28
2964,603392,万泰生物,-0.03,523344880.88,30.6320573795,63.2405,-42983830.73,18.5556701427,80.883,9.349645453337,-0.36,-0.183522269263,69.8578030772,医疗器械,2026-04-28
2965,603386,骏亚科技,-0.06,606605709.41,2.527524848,-1.6206,-20450504.63,-235.45,28.4869,4.011410184634,-1.55,0.090690562062,11.7954219652,元件,2026-04-28
2966,603382,海阳科技,0.09,979202110.25,-21.3315269201,3.0629,15653213.2,-50.4,-28.0928,9.771095145058,0.89,0.332328076277,9.5861738509,化学纤维,2026-04-28
2967,603379,三美股份,0.83,1397991545.89,15.3568125799,-1.5842,505821099.8,26.29,7.5789,14.121316266327,6.05,0.776825896251,53.4236182533,化学制品,2026-04-28
2968,603376,大明电子,0.03,496069677.27,-9.1441405494,-52.0118,13530138.67,-77.7,-75.407,4.382231178822,0.77,0.186101512196,12.076989154,汽车零部件,2026-04-28
2969,603370,华新精科,0.19,323246688.23,-15.4056759462,-22.2864,33410706.93,-32.17,12.2882,11.252930940269,1.71,-0.348073463504,21.1848318215,电机Ⅱ,2026-04-28
2970,603363,傲农生物,-0.01,2205836627.38,23.706461476,3.0964,-13329775.76,-106.11,96.0365,1.190085810379,-0.43,-0.045135821458,4.250961596,饲料,2026-04-28
2971,603360,百傲化学,0.03,263616780.6,-46.119023749,-57.9734,19828453.27,-65.28,-74.5218,1.996614388478,1.42,-0.042124669319,32.6825377026,农化制品,2026-04-28
2972,603351,威尔药业,0.28,356303724.13,1.8810585555,12.4713,37634039.87,2.86,1.9795,13.543306073019,2.07,0.126979441584,27.4845004495,化学制药,2026-04-28
2973,603338,浙江鼎力,0.89,2457378084.73,29.4772129696,29.2882,452900563.43,5.66,48.6565,23.390742447585,3.9,-0.366888851508,33.8098598341,工程机械,2026-04-28
2974,603335,迪生力,-0.05,170886421.53,-33.4260628485,-34.8448,-19817185.0,12.4006155483,-122.7461,0.659371058026,-6.76,0.029579057379,18.481494233,汽车零部件,2026-04-28
2975,603332,苏州龙杰,0.09,333942352.07,7.7258827681,-34.941,19336272.67,47.41,-12.2878,6.106448658699,1.47,0.100682302895,11.4418356561,化学纤维,2026-04-28
2976,603322,超讯科技,0.26,235371190.85,-11.6351830593,-56.6636,41664038.68,-16.79,143.6087,1.669621258687,17.2,-0.344469995506,34.8920416825,通信服务,2026-04-28
2977,603320,迪贝电气,0.11,237640946.23,-3.3147814842,-1.5982,15997939.38,-26.15,2.9006,8.019962966808,1.35,0.370727428643,14.3807991014,电机Ⅱ,2026-04-28
2978,603317,天味食品,0.2363,1130471895.98,76.1909393739,8.9611,250109545.36,234.67,40.9003,4.46745453691,5.36,0.237202736191,45.030770281,调味发酵品Ⅱ,2026-04-28
2979,603300,海南华铁,0.05,1518461074.02,17.8773208336,-1.2765,108884792.75,-42.87,4066.3315,3.344990979514,1.65,0.438137310749,32.3606976871,多元金融,2026-04-28
2980,603291,联合水务,0.0352,214987902.45,-15.0049421264,-24.0814,14881068.95,18.79,-62.8726,4.314825025721,0.82,0.190841800746,34.2835518836,环境治理,2026-04-28
2981,603288,海天味业,0.42,9028967209.89,8.5657831927,24.6151,2443715832.21,10.97,42.3863,7.181084349076,5.97,-0.079820624328,41.9955452815,调味发酵品Ⅱ,2026-04-28
2982,603283,赛腾股份,0.34,774768166.88,6.1144932206,-8.8914,91063978.03,33.21,8.2895,13.136848636831,2.59,-0.089581678346,43.6605246189,自动化设备,2026-04-28
2983,603276,恒兴新材,0.12,245413137.81,31.3767603854,-6.2982,25922506.71,101.22,32.5949,8.655072184307,1.45,0.231075357962,24.0069857489,化学制品,2026-04-28
2984,603273,天元智能,0.03,84054374.95,-31.4076082792,-37.0747,7399179.74,44.15,25.0564,4.139918939506,0.79,0.151553136061,18.182461245,工程机械,2026-04-28
2985,603272,*ST联翔,-0.06,21360237.06,-48.553447404,-40.412,-5576999.73,-2051.74,59.1218,5.199571761028,-1.03,-0.181012331535,30.876751468,家居用品,2026-04-28
2986,603268,松发股份,1.13,8888335184.08,199.068387957,-10.043,1093463056.14,330.29,-20.9502,10.862794530329,10.94,4.115855874346,21.4854654082,航海装备Ⅱ,2026-04-28
2987,603262,技源集团,0.06,240079769.97,-9.4051308774,-18.8754,22927467.0,-46.18,33.8159,3.92568460541,1.47,0.066193217795,41.6782181283,食品加工,2026-04-28
2988,603259,药明康德,1.59,12435776568.29,28.8068135055,-1.299,4651517987.76,26.68,-34.2548,28.226746064983,5.68,1.205128346489,50.4025925161,医疗服务,2026-04-28
2989,603257,中国瑞林,0.43,368435111.3,7.237077604,-49.4597,51493813.34,271.59,-29.4729,21.392041727833,2.03,-1.153362255333,36.5477450276,工程咨询服务Ⅱ,2026-04-28
2990,603230,内蒙新华,0.18,357561598.4,-39.3733925622,140.8519,62178573.95,-59.76,332.9279,8.007897761079,2.22,-0.40555342832,42.9993126018,出版,2026-04-28
2991,603220,中贝通信,0.0,484660766.48,-11.7967209669,-47.7637,-2846.79,-100.02,99.9225,7.180975723714,-0.0001,-0.73990641449,16.8601855837,通信服务,2026-04-28
2992,603218,日月股份,0.08,1142324731.73,-12.1644685444,-18.4227,84886912.4,-29.72,-28.6787,10.123878545802,0.82,0.058650582125,16.7616798588,风电设备,2026-04-28
2993,603214,爱婴室,0.0618,889480763.25,3.5411131552,-15.8252,8562410.16,27.92,-70.5982,8.581783413352,0.72,1.008100373238,24.9982678082,专业连锁Ⅱ,2026-04-28
2994,603207,小方制药,0.35,145694452.27,12.878647217,13.7685,56006923.51,-6.41,48.9716,7.154150211106,4.99,0.281875554036,60.9250193175,化学制药,2026-04-28
2995,603206,嘉环科技,0.05,801126553.69,0.177543714,-58.0601,14518047.66,-28.19,787.2355,7.474445377829,0.64,-2.926078710167,12.9471658844,通信服务,2026-04-28
2996,603197,保隆科技,0.33,2239684916.34,17.5732718684,-17.0398,71527516.62,-24.87,387.7308,15.009970120551,2.19,0.735441314211,22.0930584887,汽车零部件,2026-04-28
2997,603196,璞源材料,0.0575,378581544.94,95.8382032921,60.3704,23672474.28,214.86,193.3177,4.760861388438,1.22,0.092778315132,46.9895363886,服装家纺,2026-04-28
2998,603194,中力股份,0.45,1739186307.83,12.8540722955,-13.4931,182128440.22,-4.92,4.9553,13.763063092244,3.35,-0.937300734763,30.158590558,工程机械,2026-04-28
2999,603182,嘉华股份,0.17,417454718.38,20.1088616208,16.285,27311716.12,-23.53,118.0128,6.882998640656,2.44,0.351077676572,11.7389033522,农产品加工,2026-04-28
3000,603178,圣龙股份,0.08,370049620.33,-7.5430345086,-12.1191,18877523.14,161.0184902348,113.6343,4.841866025295,1.65,-0.061817251604,15.0650959188,汽车零部件,2026-04-28
3001,603137,恒尚节能,0.2,253427522.12,-42.5648687192,-6.2573,36206126.04,-23.87,144.102,6.54264562592,3.07,0.61639702658,16.5681456413,装修装饰Ⅱ,2026-04-28
3002,603135,中重科技,0.03,101451358.64,-13.5427182851,28.6634,18502565.13,34.85,198.0307,4.658089413003,0.63,0.152831151227,24.5394754824,专用设备,2026-04-28
3003,603120,肯特催化,0.21,164506102.31,14.1927124007,-9.3883,19363896.01,10.3,-39.64,13.178606268695,1.64,0.269567043805,25.5670275506,化学制品,2026-04-28
3004,603118,共进股份,0.03,2179307067.01,6.2565252539,-18.0242,24449905.91,9.65,387.4669,6.444812470653,0.48,-0.084188859332,10.6984735308,通信设备,2026-04-28
3005,603116,红蜻蜓,0.02,554100848.94,-1.4864288334,6.5874,9228587.0,127.14,110.4659,4.388860817357,0.37,0.022413700831,39.7445435071,服装家纺,2026-04-28
3006,603110,东方材料,0.05,109949191.17,34.3600103198,8.5043,10426653.23,253.41,209.0957,3.463178046692,1.51,-0.021379837098,28.1430360339,化学制品,2026-04-28
3007,603107,上海汽配,0.13,471423886.45,-3.6877834686,-20.6582,44772356.08,-1.88,111.0455,6.462433067011,2.07,-0.063516799828,22.7266962026,汽车零部件,2026-04-28
3008,603106,恒银科技,0.01,56645008.81,-39.7601450642,-42.1337,2846124.68,-46.78,-78.7031,2.543953317413,0.22,-0.118416034907,39.3373835014,计算机设备,2026-04-28
3009,603105,芯能科技,0.0046,120836412.37,-13.9972944592,-20.5212,2288645.89,-91.7,-84.3392,4.298092029809,0.1,0.005932012675,41.4582285484,电力,2026-04-28
3010,603103,横店影视,0.06,581862111.0,-50.3628873922,44.4828,40122353.32,-88.3,185.7534,2.015497903359,3.19,0.197394137133,14.6607071276,影视院线,2026-04-28
3011,603101,汇嘉时代,0.137,759533707.42,4.5695660057,30.601,64431097.94,13.3,1932.2075,3.046777684566,4.52,0.289878416943,33.4690885021,一般零售,2026-04-28
3012,603091,众鑫股份,0.92,417655019.26,12.2744256035,-7.2075,93816339.46,29.96,37.1661,22.330917502616,4.19,0.960623970492,35.7649991193,包装印刷,2026-04-28
3013,603090,宏盛股份,0.17,200950888.66,27.635385872,-4.1125,17235531.33,-26.56,-4.2928,6.5176492332,2.68,0.1153190469,26.8003572261,通用设备,2026-04-28
3014,603083,剑桥科技,0.34,1286551914.15,43.9813087364,-12.0894,118328991.17,276.44,2722.619,21.445190547466,1.58,-0.622121793984,29.329155713,通信设备,2026-04-28
3015,603082,北自科技,0.12,426206836.31,-3.4050990154,-39.4648,19007626.57,-54.97,-65.279,10.28551348947,1.15,-0.147911873633,11.8587297373,自动化设备,2026-04-28
3016,603075,热威股份,0.18,525653837.75,15.7994378517,-9.3363,71507609.52,3.91,-6.9183,5.563005586065,3.24,0.245803980704,28.8294585803,家电零部件Ⅱ,2026-04-28
3017,603073,彩蝶实业,0.11,183465974.45,1.3820069468,-14.4679,13237818.62,-42.25,95.9415,11.960490257759,0.96,-0.020135872241,23.6344638018,化学纤维,2026-04-28
3018,603072,天和磁材,0.18,594351840.44,13.1156183416,-19.0382,47873004.77,33.41,15.7834,8.436845340245,2.17,-0.114260132322,17.7407580772,金属新材料,2026-04-28
3019,603062,麦加芯彩,0.1,358881162.47,-15.4097034218,-1.168,10067124.5,-79.92,-77.5306,19.478552189722,0.48,-1.948686947685,19.8149135972,化学制品,2026-04-28
