序号,代码,名称,最新价,涨跌幅,换手率,市盈率,主力成本,机构参与度,综合得分,上升,目前排名,关注指数,交易日
796,002285,世联行,2.14,-0.93,0.55,-264.02,2.149520560308,0.2230264,56.0607864,-841,4660,70.4,2026-08-05
797,002286,保龄宝,7.95,-1.24,0.86,13.95,8.001493806392,0.2871316,63.87801472,507,2730,80.0,2026-08-05
798,002287,奇正藏药,20.42,-0.87,0.11,30.69,20.613815003601,0.1061672,63.50239618,-282,2838,74.8,2026-08-05
799,002289,宇顺电子,32.95,1.82,0.66,46.87,32.766272896014,0.319672941176,69.67529936,537,1156,79.2,2026-08-05
800,002290,禾盛新材,56.84,0.87,1.02,51.77,55.755503022703,0.3107352,69.85086583,189,1107,68.4,2026-08-05
801,002291,遥望科技,5.75,-2.54,4.29,5.91,5.855407609155,0.3190884,74.892209,756,352,90.0,2026-08-05
802,002292,奥飞娱乐,8.24,-0.84,1.62,55.67,8.304222356693,0.2378296,57.70309704,-404,4360,85.6,2026-08-05
803,002293,罗莱生活,11.14,-0.62,0.16,15.8,11.116959334674,0.1900612,70.06096062,211,1064,68.8,2026-08-05
804,002294,信立泰,33.88,-1.37,0.83,41.92,34.106952223442,0.3282424,66.42107904,-1445,1999,82.4,2026-08-05
805,002295,精艺股份,8.64,0.82,0.38,75.14,8.524634970613,0.0864484,63.40565503,232,2864,66.4,2026-08-05
806,002296,辉煌科技,9.08,0.44,0.96,14.99,9.029772518017,0.2204984,64.44705135,1089,2569,72.8,2026-08-05
807,002297,博云新材,18.95,6.1,6.26,20.52,17.602465793582,0.269368,75.84650906,38,268,80.0,2026-08-05
808,002298,中电鑫龙,8.72,-0.68,3.5,37.57,8.698642817515,0.2287856,60.29999523,749,3755,92.4,2026-08-05
809,002299,圣农发展,16.62,-0.12,0.17,20.42,16.672077299815,0.2281428,67.44940447,-201,1685,78.0,2026-08-05
810,002300,太阳电缆,7.25,-1.89,1.82,81.29,7.317356174728,0.1943396,64.14866565,-1602,2656,84.0,2026-08-05
811,002301,齐心集团,7.12,2.89,0.89,30.17,6.947063023569,0.2516556,63.49114805,-1078,2843,68.8,2026-08-05
812,002302,西部建设,5.08,9.96,1.12,-7.11,4.620536720996,0.1352008,57.59352559,-936,4390,74.0,2026-08-05
813,002303,美盈森,5.24,0.19,4.34,32.69,5.150374577808,0.332802,63.3517958,-2119,2879,86.0,2026-08-05
814,002304,洋河股份,40.88,-0.99,0.18,6.29,41.356512512308,0.2414396,67.19885068,980,1754,87.2,2026-08-05
815,002305,*ST南置,2.07,0.49,0.44,56.83,2.047906567392,0.4715312,60.51693656,1359,3691,69.6,2026-08-05
816,002306,ST云网,1.88,1.62,0.57,-55.91,1.832236974191,0.267023137255,61.27031932,694,3481,67.6,2026-08-05
817,002307,北新路桥,3.16,1.94,1.34,-21.11,3.086370248642,0.3710308,58.82948306,488,4130,72.8,2026-08-05
818,002309,中利集团,3.25,-1.81,2.66,156.49,3.262334608689,0.2712176,54.65101038,185,4853,84.0,2026-08-05
819,002310,东方新能,2.5,-1.96,1.23,-271.09,2.524998034559,0.3010472,50.79811746,-85,5137,83.6,2026-08-05
820,002311,海大集团,47.13,0.3,0.11,21.99,47.14814185015,0.2408756,72.92673599,-209,581,78.4,2026-08-05
821,002312,川发龙蟒,8.52,-0.7,0.35,44.36,8.487911376002,0.227472,65.40626454,1391,2300,78.4,2026-08-05
822,002313,日海智能,8.35,2.08,1.06,79.27,8.216628489006,0.1767428,60.9765147,1095,3574,71.6,2026-08-05
823,002314,南山控股,2.12,0.47,0.59,-10.03,2.107989920848,0.1898572,55.16754137,-47,4796,67.6,2026-08-05
824,002315,焦点科技,27.95,-0.71,1.96,29.42,28.189375857979,0.2578412,77.84725515,127,144,86.4,2026-08-05
825,002316,亚联发展,4.44,2.3,1.3,305.5,4.377387518502,0.10282,58.66192448,-187,4160,71.2,2026-08-05
826,002317,众生药业,27.33,-0.69,1.39,58.17,27.523593697062,0.314226,76.03176879,268,256,85.6,2026-08-05
827,002318,久立特材,20.08,-1.23,0.52,12.43,20.28183244683,0.2952948,69.02887229,-492,1313,81.6,2026-08-05
828,002319,乐通股份,11.08,3.26,2.4,110.06,10.704956669369,0.3154328,53.61662758,16,4968,66.8,2026-08-05
829,002320,海峡股份,6.81,-1.02,0.22,31.18,6.871291032498,0.172572,62.15423441,-1383,3232,74.8,2026-08-05
830,002321,华英农业,1.9,-0.52,0.22,-67.15,1.913386989977,0.2756464,66.06957035,1054,2101,69.2,2026-08-05
831,002322,理工能科,10.72,0.09,0.27,42.36,10.707714077738,0.1335288,67.27180201,43,1735,70.4,2026-08-05
832,002323,*ST雅博,1.33,-2.21,1.21,-63.32,1.372238576391,0.4760068,60.86688401,1404,3597,68.4,2026-08-05
833,002324,普利特,9.42,-0.32,0.67,55.09,9.486039153001,0.168414,63.77193882,-300,2762,72.4,2026-08-05
834,002326,永太科技,19.21,0.05,1.43,42.45,19.112489276061,0.309218,66.6980046,1251,1912,78.4,2026-08-05
835,002327,富安娜,6.48,-0.46,0.13,20.91,6.487642190885,0.0765672,69.68304804,666,1154,68.4,2026-08-05
836,002328,新朋股份,7.0,1.16,1.23,12.87,6.907558608794,0.2357536,60.54010578,119,3681,70.4,2026-08-05
837,002329,皇氏集团,3.21,-2.43,2.63,164.06,3.305341457052,0.2788208,46.32241323,-1032,5194,84.8,2026-08-05
838,002330,得利斯,3.8,-0.52,0.42,65.75,3.824613216151,0.1270044,53.10346476,82,5015,72.4,2026-08-05
839,002331,皖通科技,7.07,1.14,0.6,-26.25,7.014054709385,0.1612464,55.51402967,-1382,4754,68.8,2026-08-05
840,002332,仙琚制药,8.52,-0.93,0.36,22.44,8.613071217822,0.295432,69.00978444,-243,1322,73.2,2026-08-05
841,002333,罗普斯金,5.47,2.05,0.8,88.38,5.320368721179,0.304054,67.01439065,41,1809,66.0,2026-08-05
842,002334,英威腾,6.74,-0.3,0.27,-45.47,6.765726765691,0.2002336,60.52216221,-1258,3690,72.8,2026-08-05
843,002335,科华数据,31.32,-0.89,1.19,75.72,31.33665390403,0.31549,73.77129346,-5,471,82.0,2026-08-05
844,002337,赛象科技,4.6,1.1,0.36,90.81,4.572745267747,0.096318,61.91201545,727,3305,70.4,2026-08-05
845,002338,奥普光电,41.89,-0.07,0.95,80.82,41.313603084626,0.2595576,73.02254008,909,565,81.6,2026-08-05
846,002339,积成电子,7.3,-1.08,0.92,-12.54,7.366901055892,0.1724096,58.24000634,-548,4262,79.2,2026-08-05
847,002340,格林美,6.88,0.58,1.5,16.8,6.791980894449,0.4366024,71.13158637,452,873,84.8,2026-08-05
848,002342,巨力索具,8.28,2.48,2.56,535.41,8.031558906966,0.1719624,59.06812869,-52,4078,75.2,2026-08-05
849,002343,慈文传媒,5.2,0.0,1.13,-46.89,5.188706668343,0.2529916,64.34911675,-776,2598,75.2,2026-08-05
850,002344,海宁皮城,3.74,-0.27,0.15,32.19,3.750347329649,0.156098,57.46920597,-1016,4416,67.2,2026-08-05
851,002345,潮宏基,11.04,3.66,2.47,9.3,10.524212297344,0.2416172,76.88702771,1207,204,75.2,2026-08-05
852,002346,柘中股份,20.04,0.2,1.14,3294.92,19.392472351091,0.3746896,71.44721709,578,820,82.0,2026-08-05
853,002347,泰尔股份,5.95,0.68,0.61,-98.33,5.911430844786,0.1213136,55.55255886,24,4748,74.4,2026-08-05
854,002348,高乐股份,11.8,-2.64,5.03,-209.14,12.016841191803,0.4566764,57.77516622,-2335,4349,88.0,2026-08-05
855,002349,精华制药,6.66,-0.3,0.34,21.01,6.703687355384,0.2150252,63.8555181,-1625,2738,78.4,2026-08-05
856,002350,北京科锐,16.01,-0.81,1.26,-90.86,15.83067225966,0.350524,62.96360462,-1323,2991,77.2,2026-08-05
857,002351,漫步者,10.29,-0.68,0.49,22.37,10.368793375429,0.1822772,68.18709614,-153,1517,80.0,2026-08-05
858,002352,顺丰控股,33.9,-0.32,0.1,17.67,33.914647335081,0.3151612,70.31116274,3,1008,87.6,2026-08-05
859,002353,杰瑞股份,147.56,-0.96,0.66,64.21,146.582832202084,0.4008816,80.47833387,13,43,85.2,2026-08-05
860,002354,天娱数科,8.03,1.39,14.69,109.84,7.929839500972,0.3368796,70.2064178,-1013,1031,95.6,2026-08-05
861,002355,兴民智通,5.43,9.92,4.7,-5.43,4.927737503491,0.4589344,60.84030227,1519,3605,71.6,2026-08-05
862,002356,鹏飞绿能,2.68,-0.74,0.31,-117.13,2.707744967874,0.2088236,58.90766959,-1204,4108,66.8,2026-08-05
863,002357,富临运业,8.94,0.0,0.58,10.69,8.934707796371,0.1701844,61.24456871,6,3490,70.4,2026-08-05
864,002358,森源电气,5.64,-1.57,0.84,24.64,5.696792493108,0.2301464,58.43125811,-1844,4214,76.8,2026-08-05
865,002360,ST同德,5.2,0.58,0.35,-47.06,5.229312947007,0.3027536,49.36883798,-429,5174,62.0,2026-08-05
866,002361,神剑股份,11.83,3.68,12.88,-533.92,11.423098304731,0.3179768,67.51603971,-298,1673,93.2,2026-08-05
867,002362,汉王科技,16.32,0.55,1.06,-23.6,16.276739479992,0.1226716,56.13887589,-2431,4643,83.6,2026-08-05
868,002363,隆基机械,6.43,0.31,0.29,38.22,6.409804494335,0.1064008,58.06699711,-168,4296,69.2,2026-08-05
869,002364,中恒电气,38.82,-0.49,1.5,219.34,38.604826616982,0.3283364,67.61729118,-1080,1650,82.4,2026-08-05
870,002365,永安药业,12.65,-0.78,3.75,120.46,12.665426469241,0.1988816,66.11996969,1086,2092,83.2,2026-08-05
871,002366,融发核电,6.43,-4.6,3.06,331.47,6.520130827416,0.2830764,74.8515362,1630,355,94.0,2026-08-05
872,002367,康力电梯,5.42,0.18,0.26,29.36,5.393532470168,0.2082516,61.7108269,-365,3363,68.0,2026-08-05
873,002368,太极股份,15.03,0.33,0.65,-19.57,15.10364423725,0.2085024,60.16232923,-1442,3794,84.8,2026-08-05
874,002369,卓翼科技,6.27,10.0,4.33,-42.93,5.682121214469,0.1794732,60.87945029,-123,3594,80.4,2026-08-05
875,002370,亚太药业,5.09,0.0,0.73,-366.71,5.09274918503,0.231466,57.65004723,-534,4371,76.0,2026-08-05
876,002371,北方华创,739.0,0.65,0.55,82.01,722.191830151525,0.5882664,80.951758,49,31,89.2,2026-08-05
877,002372,伟星新材,8.61,-0.46,0.32,28.68,8.659240859705,0.1649136,67.27228957,-1116,1734,77.6,2026-08-05
878,002373,千方科技,8.11,-0.49,0.59,857.59,8.165268235338,0.2219772,67.20855757,-1118,1749,80.0,2026-08-05
879,002374,中锐股份,3.1,0.0,0.37,-6.96,3.080266189049,0.2850388,53.60036905,219,4971,71.6,2026-08-05
880,002375,亚厦股份,3.5,-0.85,0.25,17.85,3.532853806438,0.3145404,69.01972554,885,1315,63.2,2026-08-05
881,002376,新北洋,6.99,10.08,4.27,150.82,6.373488323603,0.1336828,63.66934389,-148,2793,73.2,2026-08-05
882,002377,国创高新,2.61,0.38,0.78,87.56,2.588092601034,0.1635308,60.3147178,135,3749,66.4,2026-08-05
883,002378,章源钨业,26.29,4.28,3.85,20.71,24.646692081909,0.3059068,76.83699943,269,209,81.2,2026-08-05
884,002379,宏桥控股,18.88,0.21,2.08,9.1,18.967692804732,0.3083908,73.16029785,-410,545,85.2,2026-08-05
885,002380,科远智慧,29.67,0.61,1.26,23.35,29.675880162694,0.1709656,68.62811172,-1220,1412,74.4,2026-08-05
886,002381,双箭股份,5.32,0.38,0.35,31.86,5.318355066771,0.1199008,56.13048713,26,4647,66.4,2026-08-05
887,002382,蓝帆医疗,5.89,-0.67,0.39,1540.93,5.914414481615,0.2088576,62.71505387,1365,3066,79.2,2026-08-05
888,002383,合众思壮,7.1,1.28,0.65,3104.9,7.015051695442,0.2213716,57.43683243,-153,4423,74.4,2026-08-05
889,002384,东山精密,187.13,-0.9,2.3,77.2,180.899016207538,0.574448,74.53384616,-331,389,95.6,2026-08-05
890,002385,大北农,3.02,-0.66,0.39,-18.56,3.040233361818,0.3145464,54.80332753,58,4838,79.2,2026-08-05
891,002386,天原股份,5.97,2.05,0.92,25.37,5.83631334295,0.3610636,59.09257101,126,4070,74.0,2026-08-05
892,002387,维信诺,7.14,0.28,0.28,-3.98,7.10279520822,0.3048268,57.05168459,-186,4505,74.8,2026-08-05
893,002388,新亚制程,5.04,2.65,3.2,140.09,4.90892833416,0.1970636,63.89639299,1338,2725,79.6,2026-08-05
894,002389,航天彩虹,19.07,3.25,2.44,46.45,18.421801398955,0.2621764,56.05899251,37,4662,85.6,2026-08-05
895,002390,信邦制药,2.92,-0.68,0.25,29.16,2.938526847055,0.233292,66.04421575,-1242,2108,72.8,2026-08-05
896,002391,长青股份,5.26,0.0,0.27,27.8,5.242892451717,0.1743448,59.36487003,617,4006,67.2,2026-08-05
897,002392,北京利尔,7.49,0.81,0.29,17.09,7.452481498851,0.258274,66.74697352,39,1892,71.6,2026-08-05
898,002393,力生制药,14.31,-0.83,0.18,21.26,14.43127950589,0.1239412,62.43427426,-128,3146,71.6,2026-08-05
899,002394,联发股份,9.38,2.63,0.68,67.77,9.106648776714,0.0970264,59.15408561,-434,4053,65.6,2026-08-05
900,002395,双象股份,12.37,0.32,0.18,27.42,12.303536450344,0.1718392,65.01946865,-1,2414,66.4,2026-08-05
901,002396,星网锐捷,28.65,-0.17,6.14,146.33,28.066039343905,0.46783,73.08101197,470,554,86.0,2026-08-05
902,002397,梦洁股份,3.53,0.28,0.74,41.68,3.509786232935,0.1497708,59.80350044,-293,3898,64.4,2026-08-05
903,002398,垒知集团,4.04,0.25,0.51,24.69,4.047815945074,0.1955952,55.80137414,-253,4703,71.6,2026-08-05
904,002399,海普瑞,9.72,0.1,0.16,19.01,9.697376785627,0.1568336,65.59802547,919,2249,72.0,2026-08-05
905,002400,省广集团,7.05,-1.12,2.5,200.71,7.087952567279,0.3082996,71.38500661,-679,831,86.4,2026-08-05
906,002401,中远海科,12.77,1.35,0.54,162.55,12.743167893935,0.1468964,66.51257551,1204,1969,75.6,2026-08-05
907,002402,和而泰,21.54,-0.51,1.13,29.25,21.510548627247,0.35814,75.29379389,154,309,79.6,2026-08-05
908,002403,爱仕达,9.63,2.56,0.66,-78.23,9.338395070678,0.0829492,52.0326345,-31,5089,75.6,2026-08-05
909,002404,嘉欣丝绸,5.94,0.85,0.49,15.15,5.864386538946,0.179658,63.25785391,-48,2900,63.2,2026-08-05
910,002405,四维图新,6.84,-0.58,1.09,-28.05,6.947248399498,0.2486456,60.86163511,-288,3598,80.8,2026-08-05
911,002406,远东传动,6.84,0.59,0.66,27.73,6.816287349961,0.1898432,60.99308406,-331,3567,71.6,2026-08-05
912,002407,多氟多,33.73,2.8,6.44,26.73,32.221242850209,0.3371748,69.94368482,505,1090,81.2,2026-08-05
913,002408,齐翔腾达,5.07,-0.2,0.24,-39.32,5.076190961806,0.2686456,62.39654342,568,3158,75.6,2026-08-05
914,002409,雅克科技,143.67,2.17,5.42,64.1,137.63920667154,0.474552,77.79289941,133,148,88.4,2026-08-05
915,002410,广联达,9.71,-0.31,0.72,117.26,9.811897966285,0.2271196,70.66460406,-335,951,85.2,2026-08-05
916,002412,汉森制药,6.93,-1.0,1.29,22.7,6.956733552083,0.2132456,62.83214744,-1367,3027,79.2,2026-08-05
917,002413,雷科防务,8.79,4.02,5.06,-320.0,8.458078912018,0.2075388,60.00117333,-69,3843,74.8,2026-08-05
918,002414,高德红外,13.65,0.52,1.05,39.83,13.475066211724,0.3514384,74.57940219,371,384,86.4,2026-08-05
919,002415,海康威视,37.63,-2.11,0.48,21.84,38.519620996615,0.4356516,78.81076305,-87,92,94.8,2026-08-05
920,002416,爱施德,9.75,-0.91,0.4,23.61,9.832763858573,0.2185016,64.54650344,-411,2539,80.0,2026-08-05
921,002418,康盛股份,3.75,1.63,1.36,220.43,3.660088178213,0.1965768,64.76657156,1295,2483,71.6,2026-08-05
922,002419,天虹股份,4.56,-0.22,0.2,8.79,4.579470371163,0.1914628,61.3091669,-1386,3468,73.2,2026-08-05
923,002420,毅昌科技,5.69,1.07,0.94,27.9,5.632466634849,0.083766,59.52930689,-1495,3970,70.8,2026-08-05
924,002421,达实智能,3.51,-0.57,13.03,-114.71,3.559043672088,0.3170672,63.81267604,-2151,2753,92.8,2026-08-05
925,002422,科伦药业,42.32,-1.35,0.81,37.1,42.884673709047,0.3276684,69.299054,-642,1245,84.4,2026-08-05
926,002423,中粮资本,9.19,0.0,0.19,19.61,9.208940578492,0.1971024,63.93162923,-260,2716,77.2,2026-08-05
927,002424,ST百灵,4.55,-1.09,0.2,56.4,4.570548595837,0.3285316,61.8965566,1070,3308,73.6,2026-08-05
928,002425,凯撒文化,3.82,10.09,1.28,77.07,3.47,0.4317604,66.87190525,12,1857,88.0,2026-08-05
929,002426,胜利精密,2.78,1.46,0.92,-31.33,2.720032152321,0.378864,56.97750445,18,4516,73.2,2026-08-05
930,002427,尤夫股份,4.38,0.46,0.27,-53.81,4.3218813663,0.2509952,56.09113044,478,4655,71.6,2026-08-05
931,002428,云南锗业,90.98,10.0,10.08,1631.17,82.691209232782,0.594376,68.66187814,76,1407,94.0,2026-08-05
932,002429,兆驰股份,8.0,0.13,0.56,43.19,7.870027462104,0.3859472,71.48166711,70,816,77.2,2026-08-05
933,002430,杭氧股份,24.14,-0.04,0.42,22.27,23.971486006309,0.326876,74.80140321,-46,364,82.0,2026-08-05
934,002431,ST棕榈,1.34,-2.19,0.46,-4.76,1.354890471653,0.5103696,57.15433706,618,4484,70.4,2026-08-05
935,002432,九安医疗,70.95,1.81,3.2,28.15,69.185613887198,0.40735,78.77323333,244,94,93.6,2026-08-05
936,002434,万里扬,5.84,-1.02,0.71,26.65,5.874202640249,0.3288676,59.13240068,796,4062,73.6,2026-08-05
937,002436,兴森科技,31.1,1.93,2.97,705.0,29.786894240448,0.3796156,60.11037128,-1591,3811,82.4,2026-08-05
938,002437,誉衡药业,2.87,-1.71,1.17,16.85,2.922239505559,0.284704,68.95373756,-89,1342,75.6,2026-08-05
939,002438,江苏神通,14.73,-3.66,2.08,21.86,14.547705738234,0.3359916,77.13518091,906,185,86.8,2026-08-05
940,002439,启明星辰,14.41,0.84,2.03,89.59,14.32005778903,0.3099856,62.33681725,-2011,3178,89.2,2026-08-05
941,002440,闰土股份,12.93,-0.92,2.42,19.78,12.908628436932,0.3199848,71.41281751,-201,826,87.6,2026-08-05
942,002441,众业达,7.98,-0.5,0.29,11.34,8.02650845086,0.1321,60.58284212,-248,3676,69.6,2026-08-05
943,002442,龙星科技,4.97,0.0,0.64,70.81,4.943076568429,0.2694528,57.1434463,653,4487,64.8,2026-08-05
944,002443,金洲管道,8.48,0.95,0.97,27.65,8.332514634374,0.2845864,69.11006985,1703,1294,68.0,2026-08-05
945,002444,巨星科技,30.95,2.42,0.34,17.93,30.010024813547,0.2832688,73.26647919,1329,534,77.2,2026-08-05
946,002445,中南文化,3.02,1.34,0.99,68.14,2.967672149167,0.29434,57.58772839,-208,4393,68.8,2026-08-05
947,002446,盛路通信,8.6,3.99,1.94,78.7,8.228842166894,0.2828432,66.26744445,1158,2056,76.4,2026-08-05
948,002448,中原内配,12.25,0.25,1.1,9.09,12.131891953076,0.29811,73.81214908,2011,467,76.8,2026-08-05
949,002449,国星光电,6.43,0.16,0.36,-29.61,6.424108301208,0.1771568,56.77975352,-1,4545,72.0,2026-08-05
950,002451,摩恩电气,7.36,0.55,0.81,136.22,7.31029755387,0.1309752,58.55361647,-274,4184,78.8,2026-08-05
951,002452,长高电气,11.43,-0.61,0.67,31.31,11.436957212848,0.36159,68.74988713,-1089,1385,75.6,2026-08-05
952,002453,华软科技,4.35,0.46,0.58,-23.07,4.296274830138,0.1515144,48.26027712,10,5185,69.6,2026-08-05
953,002454,松芝股份,5.07,0.6,0.29,15.61,5.067401633259,0.181782,61.41128394,-1098,3435,69.2,2026-08-05
954,002455,百川股份,7.01,1.01,1.7,68.28,6.901913379896,0.2235108,55.98133515,-887,4675,73.2,2026-08-05
955,002456,欧菲光,7.89,0.25,1.61,-27.87,7.911356066334,0.3490024,67.33431985,-329,1720,79.2,2026-08-05
956,002457,青龙管业,10.88,-2.07,2.9,-143.05,10.960341943456,0.2626172,67.94876645,1035,1566,86.4,2026-08-05
957,002458,益生股份,8.97,0.22,0.99,20.87,8.904071873134,0.2487356,68.39504928,427,1475,79.6,2026-08-05
958,002459,晶澳科技,7.73,-0.64,0.42,-6.0,7.777225624365,0.2608548,59.71832925,594,3914,81.6,2026-08-05
959,002460,赣锋锂业,52.82,-0.3,1.26,15.07,52.49583534574,0.3866684,76.30236902,36,237,88.8,2026-08-05
960,002461,珠江啤酒,8.77,-0.79,0.09,27.09,8.88773712853,0.1132904,65.61577689,-419,2242,73.6,2026-08-05
961,002462,嘉事堂,11.82,0.0,0.25,22.64,11.843635156579,0.1718468,61.38947407,-265,3446,66.8,2026-08-05
962,002463,沪电股份,117.3,1.47,1.17,45.43,114.481233102937,0.4802412,82.39295909,-1,17,94.0,2026-08-05
963,002465,海格通信,10.75,1.13,0.94,1144.56,10.62030189895,0.2965292,56.32432293,-1343,4611,76.0,2026-08-05
964,002466,天齐锂业,47.66,-0.23,1.06,10.88,47.409075596851,0.3699644,73.15144266,-89,547,90.8,2026-08-05
965,002467,二六三,4.9,0.41,1.03,-138.22,4.873615388363,0.2280708,55.12011294,-670,4803,80.8,2026-08-05
966,002468,申通快递,13.71,-2.14,0.81,11.44,13.893759463177,0.3713696,73.5469242,469,495,78.0,2026-08-05
967,002469,三维化学,5.84,0.17,0.17,-983.63,5.825665567468,0.1821456,66.06084222,970,2102,73.2,2026-08-05
968,002470,金正大,1.95,-1.52,0.79,140.01,1.960919049025,0.3214996,56.60960581,-775,4570,72.0,2026-08-05
969,002471,中超控股,5.8,0.35,2.08,-419.08,5.77504202419,0.2241388,56.84898611,-1104,4537,79.2,2026-08-05
970,002472,双环传动,39.64,-0.2,1.04,29.65,39.435301667903,0.3597444,74.2973741,959,415,84.4,2026-08-05
971,002474,榕基软件,6.49,0.78,1.37,-129.51,6.462774500943,0.2131164,59.62259307,692,3942,74.8,2026-08-05
972,002475,立讯精密,55.07,-1.43,0.78,29.06,54.509974537912,0.4593684,71.9645829,-585,714,85.2,2026-08-05
973,002476,新叶股份,4.54,0.67,0.35,57.08,4.510188559439,0.1496172,61.26432272,99,3483,66.8,2026-08-05
974,002478,常宝股份,6.39,-0.31,0.53,21.51,6.377198864861,0.1800552,63.61563765,-168,2810,68.8,2026-08-05
975,002479,富春环保,5.63,1.62,1.14,11.78,5.542006660754,0.1687528,63.27420461,-213,2898,75.6,2026-08-05
976,002480,新筑股份,5.56,-1.07,0.41,-28.18,5.66899294527,0.3072632,56.28254565,-940,4616,74.8,2026-08-05
977,002481,双塔食品,4.12,-0.96,0.2,84.85,4.153684546241,0.1117388,56.51267218,-48,4588,74.0,2026-08-05
978,002482,广田集团,1.25,-1.57,0.23,-46.27,1.268942578325,0.5076668,56.39100447,153,4604,68.8,2026-08-05
979,002483,润邦股份,5.18,-1.52,0.52,16.78,5.251787079463,0.2859284,71.30875366,-53,848,68.4,2026-08-05
980,002484,江海股份,64.47,0.36,1.78,84.62,62.934991286847,0.4397856,73.87985359,409,459,81.2,2026-08-05
981,002485,ST雪发,5.3,-1.12,0.12,-45.97,5.352427881386,0.181658,54.27779388,-433,4899,62.8,2026-08-05
982,002486,嘉麟杰,2.35,1.73,0.89,317.93,2.313461586795,0.1832096,56.13469127,-2,4644,69.6,2026-08-05
983,002487,大金重工,41.97,-1.39,1.59,17.87,42.326999529105,0.3031952,78.85138098,-12,91,86.0,2026-08-05
984,002488,金固股份,9.28,1.09,0.98,99.52,9.078884962014,0.24883,58.29774597,-69,4248,78.4,2026-08-05
985,002489,浙江永强,2.74,-0.36,0.24,9.59,2.755462062966,0.2168188,61.86757752,851,3319,68.8,2026-08-05
986,002490,山东墨龙,7.61,1.33,2.78,280.58,7.47013377248,0.1820432,50.96817571,-65,5132,85.2,2026-08-05
987,002491,通鼎互联,16.36,1.87,7.86,98.11,15.2550871548,0.391302,65.95834245,2471,2131,79.2,2026-08-05
988,002492,恒基达鑫,5.58,0.9,0.45,28.79,5.514867302963,0.1607908,55.91412714,441,4686,64.4,2026-08-05
989,002493,荣盛石化,13.05,5.33,0.43,11.58,12.219374984883,0.3492876,77.82299706,890,146,85.2,2026-08-05
990,002494,华斯股份,4.64,1.09,0.82,52.42,4.601554264057,0.11753,62.12913412,772,3241,67.6,2026-08-05
991,002495,佳隆股份,2.29,0.0,0.94,218.4,2.284483281969,0.2383984,61.07423087,1106,3543,68.8,2026-08-05
992,002496,辉丰股份,2.03,-0.49,0.58,1323.49,2.031242988696,0.425873529412,57.63445251,684,4379,66.8,2026-08-05
993,002497,雅化集团,18.41,0.05,1.19,15.66,18.264407368542,0.3278136,74.80926893,906,362,86.0,2026-08-05
994,002498,汉缆股份,6.9,-4.83,2.9,35.78,7.158291772918,0.2297016,65.789511,-1340,2188,94.8,2026-08-05
995,002500,山西证券,5.38,-0.74,0.13,18.93,5.429490180666,0.3083912,62.47113983,12,3135,76.4,2026-08-05
996,002501,*ST利源,1.34,0.75,0.53,-92.19,1.335299490061,0.4054072,49.34170617,-1139,5175,74.8,2026-08-05
997,002506,协鑫集成,2.72,-1.45,1.33,-21.29,2.753240594388,0.291052,59.57017968,803,3957,76.4,2026-08-05
998,002507,涪陵榨菜,11.6,-1.28,0.45,12.28,11.765130743785,0.2632012,72.44299091,952,641,83.2,2026-08-05
999,002508,老板电器,15.53,-1.15,0.3,11.96,15.700165521321,0.1987236,71.13946423,620,870,79.2,2026-08-05
1000,002510,天汽模,5.7,-1.04,0.6,98.49,5.7554147358,0.2538156,59.98563782,1184,3852,73.6,2026-08-05
1001,002511,中顺洁柔,7.24,-1.36,0.29,22.59,7.319988094221,0.230306,70.21109897,649,1029,77.6,2026-08-05
