股票代码,完整代码,股票简称,交易所,板块,行业,地区,2024-02-06最低价,2024-09-24最低价,2025-04-09最低价,2026-03-24最低价,第一段抬升,第二段抬升,第三段抬升,累计抬升,是否ST
000619,000619.SZ,海螺新材,深交所,主板,其他建材,安徽,4.01,4.16,4.66,5.49,3.74%,12.02%,17.81%,36.91%,否
600272,600272.SH,开开实业,上交所,主板,医药商业,上海,8.78,10.4,11.68,12.02,18.45%,12.31%,2.91%,36.90%,否
600660,600660.SH,福耀玻璃,上交所,主板,汽车配件,福建,40.19,50.7,51.88,55.01,26.15%,2.33%,6.03%,36.87%,否
688320,688320.SH,禾川科技,上交所,科创板,电器仪表,浙江,21.12,21.6,27.27,28.9,2.27%,26.25%,5.98%,36.84%,否
688247,688247.SH,宣泰医药,上交所,科创板,化学制药,上海,6.57,7.6,8.49,8.99,15.68%,11.71%,5.89%,36.83%,否
600167,600167.SH,联美控股,上交所,主板,供气供热,辽宁,4.8,5.19,5.28,6.56,8.13%,1.73%,24.24%,36.67%,否
601162,601162.SH,天风证券,上交所,主板,证券,湖北,2.7,2.71,3.57,3.69,0.37%,31.73%,3.36%,36.67%,否
688563,688563.SH,航材股份,上交所,科创板,航空,北京,42.52,45.11,48.52,58.02,6.09%,7.56%,19.58%,36.45%,否
605378,605378.SH,野马电池,上交所,主板,电气设备,浙江,13.95,14.18,17.36,19.03,1.65%,22.43%,9.62%,36.42%,否
605158,605158.SH,华达新材,上交所,主板,钢加工,浙江,5.2,6.49,6.89,7.09,24.81%,6.16%,2.90%,36.35%,否
600653,600653.SH,申华控股,上交所,主板,汽车服务,辽宁,1.24,1.3,1.65,1.69,4.84%,26.92%,2.42%,36.29%,否
300514,300514.SZ,友讯达,深交所,创业板,电器仪表,深圳,9.05,11.59,12.19,12.32,28.07%,5.18%,1.07%,36.13%,否
000852,000852.SZ,石化机械,深交所,主板,化工机械,湖北,4.94,5.19,5.53,6.72,5.06%,6.55%,21.52%,36.03%,否
601368,601368.SH,绿城水务,上交所,主板,水务,广西,3.72,4.17,4.42,5.06,12.10%,6.00%,14.48%,36.02%,否
603367,603367.SH,辰欣药业,上交所,主板,化学制药,山东,11.34,11.9,12.86,15.42,4.94%,8.07%,19.91%,35.98%,否
003020,003020.SZ,立方制药,深交所,主板,化学制药,安徽,16.49,16.8,18.02,22.41,1.88%,7.26%,24.36%,35.90%,否
600386,600386.SH,北巴传媒,上交所,主板,汽车服务,北京,2.79,3.34,3.59,3.79,19.71%,7.49%,5.57%,35.84%,否
000966,000966.SZ,长源电力,深交所,主板,火力发电,湖北,3.61,4.03,4.51,4.9,11.63%,11.91%,8.65%,35.73%,否
688302,688302.SH,海创药业,上交所,科创板,生物制药,四川,26.91,27.29,33.12,36.52,1.41%,21.36%,10.27%,35.71%,否
301276,301276.SZ,嘉曼服饰,深交所,创业板,服饰,北京,15.88,17.31,18.38,21.55,9.01%,6.18%,17.25%,35.71%,否
601838,601838.SH,成都银行,上交所,主板,银行,四川,12.27,13.7,16.52,16.65,11.65%,20.58%,0.79%,35.70%,否
600054,600054.SH,黄山旅游,上交所,主板,旅游景点,安徽,9.28,10.42,11.08,12.58,12.28%,6.33%,13.54%,35.56%,否
000548,000548.SZ,湖南投资,深交所,主板,路桥,湖南,3.72,4.04,4.2,5.04,8.60%,3.96%,20.00%,35.48%,否
003008,003008.SZ,开普检测,深交所,主板,电气设备,河南,15.62,16.1,17.28,21.15,3.07%,7.33%,22.40%,35.40%,否
603096,603096.SH,新经典,上交所,主板,出版业,天津,12.14,14.88,16.08,16.43,22.57%,8.06%,2.18%,35.34%,否
600293,600293.SH,三峡新材,上交所,主板,玻璃,湖北,2.3,2.41,2.46,3.11,4.78%,2.07%,26.42%,35.22%,否
603069,603069.SH,海汽集团,上交所,主板,公共交通,海南,12.77,15.06,15.7,17.25,17.93%,4.25%,9.87%,35.08%,否
002540,002540.SZ,亚太科技,深交所,主板,铝,江苏,4.48,4.98,5.45,6.05,11.16%,9.44%,11.01%,35.04%,否
300288,300288.SZ,朗玛信息,深交所,创业板,软件服务,贵州,8.96,11.1,11.28,12.1,23.88%,1.62%,7.27%,35.04%,否
002157,002157.SZ,正邦科技,深交所,主板,农业综合,江西,2.23,2.61,2.83,3.01,17.04%,8.43%,6.36%,34.98%,否
600662,600662.SH,外服控股,上交所,主板,文教休闲,上海,3.63,4.02,4.72,4.89,10.74%,17.41%,3.60%,34.71%,否
300793,300793.SZ,佳禾智能,深交所,创业板,IT设备,广东,10.27,11.8,12.01,13.83,14.90%,1.78%,15.15%,34.66%,否
600909,600909.SH,华安证券,上交所,主板,证券,安徽,4.1,4.41,4.9,5.52,7.56%,11.11%,12.65%,34.63%,否
000532,000532.SZ,华金资本,深交所,主板,多元金融,广东,9.9,10.88,12.02,13.31,9.90%,10.48%,10.73%,34.44%,否
002152,002152.SZ,广电运通,深交所,主板,IT设备,广东,8.51,9.39,10.62,11.43,10.34%,13.10%,7.63%,34.31%,否
002584,002584.SZ,西陇科学,深交所,主板,化工原料,广东,5.54,6.17,7.43,7.44,11.37%,20.42%,0.13%,34.30%,否
002701,002701.SZ,奥瑞金,深交所,主板,广告包装,北京,3.65,4.17,4.8,4.9,14.25%,15.11%,2.08%,34.25%,否
300188,300188.SZ,国投智能,深交所,创业板,软件服务,福建,9.21,11.27,11.7,12.35,22.37%,3.82%,5.56%,34.09%,否
002999,002999.SZ,天禾股份,深交所,主板,批发业,广东,4.8,5.12,5.98,6.43,6.67%,16.80%,7.53%,33.96%,否
000523,000523.SZ,红棉股份,深交所,主板,食品,广东,2.45,2.46,3.01,3.28,0.41%,22.36%,8.97%,33.88%,否
600803,600803.SH,新奥股份,上交所,主板,供气供热,河北,16.91,18.03,19.3,22.6,6.62%,7.04%,17.10%,33.65%,否
600834,600834.SH,申通地铁,上交所,主板,公共交通,上海,5.8,6.79,7.0,7.75,17.07%,3.09%,10.71%,33.62%,否
001366,001366.SZ,播恩集团,深交所,主板,饲料,江西,9.32,9.66,10.0,12.45,3.65%,3.52%,24.50%,33.58%,否
002978,002978.SZ,安宁股份,深交所,主板,小金属,四川,23.61,24.3,27.73,31.48,2.92%,14.12%,13.52%,33.33%,否
000607,000607.SZ,华媒控股,深交所,主板,广告包装,浙江,3.0,3.07,3.19,4.0,2.33%,3.91%,25.39%,33.33%,否
603351,603351.SH,威尔药业,上交所,主板,化学制药,江苏,17.65,19.85,19.97,23.52,12.46%,0.60%,17.78%,33.26%,否
002287,002287.SZ,奇正藏药,深交所,主板,中成药,西藏,16.55,18.46,20.27,22.04,11.54%,9.80%,8.73%,33.17%,否
603638,603638.SH,艾迪精密,上交所,主板,专用机械,山东,14.48,14.76,16.35,19.27,1.93%,10.77%,17.86%,33.08%,否
002362,002362.SZ,汉王科技,深交所,主板,软件服务,北京,13.44,15.45,16.5,17.85,14.96%,6.80%,8.18%,32.81%,否
600162,600162.SH,香江控股,上交所,主板,全国地产,深圳,1.28,1.34,1.48,1.7,4.69%,10.45%,14.86%,32.81%,否
600825,600825.SH,新华传媒,上交所,主板,出版业,上海,4.08,4.12,5.22,5.4,0.98%,26.70%,3.45%,32.35%,否
600864,600864.SH,哈投股份,上交所,主板,证券,黑龙江,4.71,4.8,5.32,6.23,1.91%,10.83%,17.11%,32.27%,否
600643,600643.SH,爱建集团,上交所,主板,多元金融,上海,3.83,4.1,4.29,5.06,7.05%,4.63%,17.95%,32.11%,否
603116,603116.SH,红蜻蜓,上交所,主板,服饰,浙江,3.99,4.1,4.15,5.27,2.76%,1.22%,26.99%,32.08%,否
002939,002939.SZ,长城证券,深交所,主板,证券,深圳,6.6,6.8,7.15,8.7,3.03%,5.15%,21.68%,31.82%,否
300540,300540.SZ,蜀道装备,深交所,创业板,专用机械,四川,14.3,18.45,18.63,18.84,29.02%,0.98%,1.13%,31.75%,否
000885,000885.SZ,城发环境,深交所,主板,环境保护,河南,9.97,10.62,11.83,13.13,6.52%,11.39%,10.99%,31.70%,否
600503,600503.SH,华丽家族,上交所,主板,区域地产,上海,1.74,1.79,2.03,2.29,2.87%,13.41%,12.81%,31.61%,否
601702,601702.SH,华峰铝业,上交所,主板,铝,上海,14.3,14.77,15.68,18.81,3.29%,6.16%,19.96%,31.54%,否
603321,603321.SH,梅轮电梯,上交所,主板,运输设备,浙江,5.12,5.62,6.11,6.73,9.77%,8.72%,10.15%,31.45%,否
300942,300942.SZ,易瑞生物,深交所,创业板,医疗保健,深圳,6.17,6.39,6.9,8.11,3.57%,7.98%,17.54%,31.44%,否
603029,603029.SH,天鹅股份,上交所,主板,农用机械,山东,13.2,13.33,17.12,17.34,0.98%,28.43%,1.29%,31.36%,否
300770,300770.SZ,新媒股份,深交所,创业板,影视音像,广东,29.31,34.41,34.72,38.5,17.40%,0.90%,10.89%,31.35%,否
300685,300685.SZ,艾德生物,深交所,创业板,医疗保健,福建,16.2,17.7,19.38,21.27,9.26%,9.49%,9.75%,31.30%,否
000925,000925.SZ,众合科技,深交所,主板,运输设备,浙江,5.23,5.5,6.52,6.86,5.16%,18.55%,5.21%,31.17%,否
600628,600628.SH,新世界,上交所,主板,百货,上海,5.3,5.93,6.55,6.94,11.89%,10.46%,5.95%,30.94%,否
600298,600298.SH,安琪酵母,上交所,主板,食品,湖北,29.8,32.39,33.47,39.01,8.69%,3.33%,16.55%,30.91%,否
601939,601939.SH,建设银行,上交所,主板,银行,北京,6.99,7.32,8.77,9.15,4.72%,19.81%,4.33%,30.90%,否
002051,002051.SZ,中工国际,深交所,主板,建筑工程,北京,6.25,6.72,7.31,8.16,7.52%,8.78%,11.63%,30.56%,否
002609,002609.SZ,捷顺科技,深交所,主板,软件服务,深圳,6.22,6.81,7.29,8.12,9.49%,7.05%,11.39%,30.55%,否
002673,002673.SZ,西部证券,深交所,主板,证券,陕西,5.44,6.4,6.95,7.09,17.65%,8.59%,2.01%,30.33%,否
601512,601512.SH,中新集团,上交所,主板,园区开发,江苏,6.46,6.56,6.83,8.41,1.55%,4.12%,23.13%,30.19%,否
000507,000507.SZ,珠海港,深交所,主板,新型电力,广东,4.17,4.45,4.79,5.42,6.71%,7.64%,13.15%,29.98%,否
300699,300699.SZ,光威复材,深交所,创业板,化纤,山东,24.5,25.46,26.58,31.84,3.92%,4.40%,19.79%,29.96%,否
300194,300194.SZ,福安药业,深交所,创业板,化学制药,重庆,2.95,3.75,3.77,3.83,27.12%,0.53%,1.59%,29.83%,否
600425,600425.SH,青松建化,上交所,主板,水泥,新疆,3.09,3.13,3.73,4.01,1.29%,19.17%,7.51%,29.77%,否
603578,603578.SH,三星新材,上交所,主板,家用电器,浙江,9.5,10.82,11.66,12.32,13.89%,7.76%,5.66%,29.68%,否
601827,601827.SH,三峰环境,上交所,主板,环境保护,重庆,6.69,7.75,7.83,8.66,15.84%,1.03%,10.60%,29.45%,否
001324,001324.SZ,长青科技,深交所,主板,运输设备,江苏,13.68,14.41,14.61,17.67,5.34%,1.39%,20.94%,29.17%,否
600824,600824.SH,益民集团,上交所,主板,百货,上海,2.96,3.04,3.65,3.82,2.70%,20.07%,4.66%,29.05%,否
002689,002689.SZ,ST远智,深交所,主板,运输设备,辽宁,2.62,2.64,2.88,3.38,0.76%,9.09%,17.36%,29.01%,是
688057,688057.SH,金达莱,上交所,科创板,环境保护,江西,8.93,9.29,9.33,11.52,4.03%,0.43%,23.47%,29.00%,否
600874,600874.SH,创业环保,上交所,主板,环境保护,天津,4.63,4.9,5.31,5.97,5.83%,8.37%,12.43%,28.94%,否
000779,000779.SZ,甘咨询,深交所,主板,建筑工程,甘肃,6.5,6.86,7.69,8.36,5.54%,12.10%,8.71%,28.62%,否
603385,603385.SH,惠达卫浴,上交所,主板,家居用品,河北,4.82,5.0,5.36,6.19,3.73%,7.20%,15.49%,28.42%,否
601555,601555.SH,东吴证券,上交所,主板,证券,江苏,6.03,6.21,7.27,7.74,2.99%,17.07%,6.46%,28.36%,否
601033,601033.SH,永兴股份,上交所,主板,环境保护,广东,12.1,12.31,14.6,15.45,1.74%,18.60%,5.82%,27.69%,否
300029,300029.SZ,*ST天龙,深交所,创业板,建筑工程,江苏,3.71,3.75,4.19,4.73,1.08%,11.73%,12.89%,27.49%,是
002608,002608.SZ,江苏国信,深交所,主板,火力发电,江苏,6.26,6.82,6.95,7.98,8.95%,1.91%,14.82%,27.48%,否
688126,688126.SH,沪硅产业,上交所,科创板,半导体,上海,13.55,13.78,16.93,17.27,1.70%,22.86%,2.01%,27.45%,否
002419,002419.SZ,天虹股份,深交所,主板,百货,深圳,4.05,4.16,4.61,5.16,2.72%,10.82%,11.93%,27.41%,否
000570,000570.SZ,苏常柴A,深交所,主板,农用机械,江苏,4.09,4.41,4.61,5.21,7.82%,4.54%,13.02%,27.38%,否
600125,600125.SH,铁龙物流,上交所,主板,铁路,辽宁,4.83,5.2,5.66,6.15,7.66%,8.85%,8.66%,27.33%,否
600697,600697.SH,欧亚集团,上交所,主板,百货,吉林,8.9,9.57,10.03,11.33,7.53%,4.81%,12.96%,27.30%,否
000541,000541.SZ,佛山照明,深交所,主板,家用电器,广东,4.31,4.56,5.44,5.48,5.80%,19.30%,0.74%,27.15%,否
601099,601099.SH,太平洋,上交所,主板,证券,云南,2.89,3.18,3.31,3.67,10.03%,4.09%,10.88%,26.99%,否
000750,000750.SZ,国海证券,深交所,主板,证券,广西,2.97,3.01,3.53,3.77,1.35%,17.28%,6.80%,26.94%,否
600853,600853.SH,龙建股份,上交所,主板,建筑工程,黑龙江,2.91,3.04,3.17,3.69,4.47%,4.28%,16.40%,26.80%,否
600483,600483.SH,福能股份,上交所,主板,新型电力,福建,8.01,9.01,9.02,10.14,12.48%,0.11%,12.42%,26.59%,否
603648,603648.SH,畅联股份,上交所,主板,仓储物流,上海,7.28,7.77,8.48,9.21,6.73%,9.14%,8.61%,26.51%,否
600713,600713.SH,南京医药,上交所,主板,医药商业,江苏,3.85,4.22,4.55,4.87,9.61%,7.82%,7.03%,26.49%,否
000828,000828.SZ,东莞控股,深交所,主板,路桥,广东,8.12,8.85,9.28,10.27,8.99%,4.86%,10.67%,26.48%,否
000728,000728.SZ,国元证券,深交所,主板,证券,安徽,5.81,6.53,6.96,7.34,12.39%,6.58%,5.46%,26.33%,否
000782,000782.SZ,恒申新材,深交所,主板,化纤,广东,3.92,4.05,4.32,4.95,3.32%,6.67%,14.58%,26.28%,否
000581,000581.SZ,威孚高科,深交所,主板,汽车配件,江苏,15.89,16.07,17.02,20.06,1.13%,5.91%,17.86%,26.24%,否
603324,603324.SH,盛剑科技,上交所,主板,环境保护,上海,18.3,20.71,21.22,23.1,13.17%,2.46%,8.86%,26.23%,否
603010,603010.SH,万盛股份,上交所,主板,化工原料,浙江,7.91,8.4,8.65,9.98,6.19%,2.98%,15.38%,26.17%,否
688420,688420.SH,美腾科技,上交所,科创板,专用机械,天津,18.0,18.01,18.61,22.69,0.06%,3.33%,21.92%,26.06%,否
002375,002375.SZ,亚厦股份,深交所,主板,装修装饰,浙江,2.92,3.15,3.24,3.68,7.88%,2.86%,13.58%,26.03%,否
300315,300315.SZ,掌趣科技,深交所,创业板,互联网,北京,3.77,4.13,4.21,4.75,9.55%,1.94%,12.83%,25.99%,否
688075,688075.SH,安旭生物,上交所,科创板,医疗保健,浙江,28.98,31.3,33.55,36.5,8.01%,7.19%,8.79%,25.95%,否
002186,002186.SZ,全聚德,深交所,主板,酒店餐饮,北京,7.83,8.67,9.48,9.85,10.73%,9.34%,3.90%,25.80%,否
688009,688009.SH,中国通号,上交所,科创板,运输设备,北京,4.27,4.86,5.24,5.37,13.82%,7.82%,2.48%,25.76%,否
300360,300360.SZ,炬华科技,深交所,创业板,电器仪表,浙江,12.7,13.1,14.39,15.91,3.15%,9.85%,10.56%,25.28%,否
600734,600734.SH,*ST实达,上交所,主板,软件服务,福建,2.89,2.94,3.56,3.61,1.73%,21.09%,1.40%,24.91%,是
603075,603075.SH,热威股份,上交所,主板,家用电器,浙江,15.72,16.5,17.01,19.59,4.96%,3.09%,15.17%,24.62%,否
000731,000731.SZ,四川美丰,深交所,主板,农药化肥,四川,5.69,6.53,6.6,7.09,14.76%,1.07%,7.42%,24.60%,否
605339,605339.SH,南侨食品,上交所,主板,食品,上海,12.64,14.47,15.18,15.75,14.48%,4.91%,3.75%,24.60%,否
002330,002330.SZ,得利斯,深交所,主板,食品,山东,3.52,3.66,4.02,4.38,3.98%,9.84%,8.96%,24.43%,否
002926,002926.SZ,华西证券,深交所,主板,证券,四川,6.55,6.57,7.52,8.15,0.31%,14.46%,8.38%,24.43%,否
600794,600794.SH,保税科技,上交所,主板,仓储物流,江苏,2.84,2.99,3.08,3.53,5.28%,3.01%,14.61%,24.30%,否
000717,000717.SZ,中南股份,深交所,主板,普钢,广东,1.91,1.95,2.15,2.37,2.09%,10.26%,10.23%,24.08%,否
000928,000928.SZ,中钢国际,深交所,主板,建筑工程,吉林,5.03,5.29,5.62,6.24,5.17%,6.24%,11.03%,24.06%,否
000411,000411.SZ,英特集团,深交所,主板,医药商业,浙江,8.32,9.1,9.33,10.32,9.38%,2.53%,10.61%,24.04%,否
000156,000156.SZ,华数传媒,深交所,主板,影视音像,浙江,5.67,6.14,6.83,7.03,8.29%,11.24%,2.93%,23.99%,否
300847,300847.SZ,中船汉光,深交所,创业板,化工原料,河北,12.3,13.95,14.83,15.25,13.41%,6.31%,2.83%,23.98%,否
000919,000919.SZ,金陵药业,深交所,主板,化学制药,江苏,5.38,5.83,5.9,6.66,8.36%,1.20%,12.88%,23.79%,否
000030,000030.SZ,富奥股份,深交所,主板,汽车配件,吉林,3.8,4.39,4.55,4.7,15.53%,3.64%,3.30%,23.68%,否
000597,000597.SZ,东北制药,深交所,主板,化学制药,辽宁,3.8,4.14,4.62,4.7,8.95%,11.59%,1.73%,23.68%,否
600178,600178.SH,东安动力,上交所,主板,汽车配件,黑龙江,8.39,8.73,8.88,10.37,4.05%,1.72%,16.78%,23.60%,否
603860,603860.SH,中公高科,上交所,主板,建筑工程,北京,22.6,24.91,25.23,27.92,10.22%,1.28%,10.66%,23.54%,否
300625,300625.SZ,三雄极光,深交所,创业板,家用电器,广东,8.88,9.37,9.73,10.96,5.52%,3.84%,12.64%,23.42%,否
000333,000333.SZ,美的集团,深交所,主板,家用电器,广东,59.02,66.2,68.42,72.8,12.17%,3.35%,6.40%,23.35%,否
000652,000652.SZ,泰达股份,深交所,主板,批发业,天津,2.99,3.15,3.33,3.68,5.35%,5.71%,10.51%,23.08%,否
688606,688606.SH,奥泰生物,上交所,科创板,医疗保健,浙江,50.92,55.16,61.82,62.52,8.33%,12.07%,1.13%,22.78%,否
000563,000563.SZ,陕国投A,深交所,主板,多元金融,陕西,2.65,2.82,3.1,3.25,6.42%,9.93%,4.84%,22.64%,否
600642,600642.SH,申能股份,上交所,主板,火力发电,上海,7.19,7.57,8.68,8.79,5.29%,14.66%,1.27%,22.25%,否
600037,600037.SH,歌华有线,上交所,主板,影视音像,北京,5.73,5.99,6.36,7.0,4.54%,6.18%,10.06%,22.16%,否
300425,300425.SZ,中建环能,深交所,创业板,环境保护,四川,3.76,3.99,4.36,4.59,6.12%,9.27%,5.28%,22.07%,否
000978,000978.SZ,桂林旅游,深交所,主板,旅游景点,广西,5.18,5.59,5.62,6.31,7.92%,0.54%,12.28%,21.81%,否
603053,603053.SH,成都燃气,上交所,主板,供气供热,四川,7.98,8.21,8.92,9.7,2.88%,8.65%,8.74%,21.55%,否
000810,000810.SZ,创维数字,深交所,主板,家用电器,四川,8.42,8.83,10.0,10.23,4.87%,13.25%,2.30%,21.50%,否
600512,600512.SH,腾达建设,上交所,主板,建筑工程,浙江,1.83,1.92,1.99,2.22,4.92%,3.65%,11.56%,21.31%,否
002078,002078.SZ,太阳纸业,深交所,主板,造纸,山东,11.92,12.29,13.52,14.45,3.10%,10.01%,6.88%,21.22%,否
600682,600682.SH,南京新百,上交所,主板,生物制药,江苏,5.11,5.24,5.5,6.17,2.54%,4.96%,12.18%,20.74%,否
600704,600704.SH,物产中大,上交所,主板,仓储物流,浙江,4.06,4.14,4.58,4.9,1.97%,10.63%,6.99%,20.69%,否
002011,002011.SZ,盾安环境,深交所,主板,家用电器,浙江,9.7,9.76,10.27,11.66,0.62%,5.23%,13.53%,20.21%,否
002714,002714.SZ,牧原股份,深交所,主板,农业综合,河南,35.3,36.05,40.58,42.3,2.12%,12.57%,4.24%,19.83%,否
600059,600059.SH,古越龙山,上交所,主板,红黄酒,浙江,7.19,7.76,8.14,8.61,7.93%,4.90%,5.77%,19.75%,否
600378,600378.SH,昊华科技,上交所,主板,化工原料,四川,24.86,25.63,25.81,29.74,3.10%,0.70%,15.23%,19.63%,否
000900,000900.SZ,现代投资,深交所,主板,路桥,湖南,3.29,3.43,3.67,3.93,4.26%,7.00%,7.08%,19.45%,否
603018,603018.SH,华设集团,上交所,主板,建筑工程,江苏,5.95,6.26,7.04,7.1,5.21%,12.46%,0.85%,19.33%,否
600182,600182.SH,S佳通,上交所,主板,汽车配件,黑龙江,11.36,12.37,13.28,13.53,8.89%,7.36%,1.88%,19.10%,否
600017,600017.SH,日照港,上交所,主板,港口,山东,2.53,2.64,2.88,3.01,4.35%,9.09%,4.51%,18.97%,否
688505,688505.SH,复旦张江,上交所,科创板,化学制药,上海,6.24,6.5,6.8,7.42,4.17%,4.62%,9.12%,18.91%,否
300656,300656.SZ,民德电子,深交所,创业板,IT设备,深圳,16.95,17.68,19.1,20.13,4.31%,8.03%,5.39%,18.76%,否
002500,002500.SZ,山西证券,深交所,主板,证券,山西,4.52,4.94,5.29,5.36,9.29%,7.09%,1.32%,18.58%,否
601236,601236.SH,红塔证券,上交所,主板,证券,云南,6.55,6.79,6.99,7.76,3.66%,2.95%,11.02%,18.47%,否
603345,603345.SH,安井食品,上交所,主板,食品,福建,68.61,70.62,76.4,81.25,2.93%,8.18%,6.35%,18.42%,否
600369,600369.SH,西南证券,上交所,主板,证券,重庆,3.4,3.62,3.86,4.02,6.47%,6.63%,4.15%,18.24%,否
603995,603995.SH,甬金股份,上交所,主板,特种钢,浙江,13.88,15.91,16.23,16.4,14.63%,2.01%,1.05%,18.16%,否
601375,601375.SH,中原证券,上交所,主板,证券,河南,3.31,3.5,3.62,3.9,5.74%,3.43%,7.73%,17.82%,否
000883,000883.SZ,湖北能源,深交所,主板,水力发电,湖北,4.09,4.56,4.6,4.81,11.49%,0.88%,4.57%,17.60%,否
002061,002061.SZ,浙江交科,深交所,主板,建筑工程,浙江,3.15,3.38,3.62,3.7,7.30%,7.10%,2.21%,17.46%,否
600351,600351.SH,亚宝药业,上交所,主板,中成药,山西,5.2,5.31,5.35,6.1,2.12%,0.75%,14.02%,17.31%,否
000927,000927.SZ,中国铁物,深交所,主板,仓储物流,天津,2.27,2.33,2.35,2.66,2.64%,0.86%,13.19%,17.18%,否
600185,600185.SH,珠免集团,上交所,主板,旅游服务,广东,4.87,4.89,5.52,5.7,0.41%,12.88%,3.26%,17.04%,否
601377,601377.SH,兴业证券,上交所,主板,证券,福建,5.14,5.24,5.42,6.01,1.95%,3.44%,10.89%,16.93%,否
600008,600008.SH,首创环保,上交所,主板,水务,北京,2.65,2.83,2.94,3.09,6.79%,3.89%,5.10%,16.60%,否
600908,600908.SH,无锡银行,上交所,主板,银行,江苏,4.82,4.97,5.28,5.62,3.11%,6.24%,6.44%,16.60%,否
600963,600963.SH,岳阳林纸,上交所,主板,造纸,湖南,3.9,4.0,4.13,4.51,2.56%,3.25%,9.20%,15.64%,否
002966,002966.SZ,苏州银行,深交所,主板,银行,江苏,6.89,6.96,7.71,7.93,1.02%,10.78%,2.85%,15.09%,否
600754,600754.SH,锦江酒店,上交所,主板,酒店餐饮,上海,22.42,23.23,24.29,25.76,3.61%,4.56%,6.05%,14.90%,否
300470,300470.SZ,中密控股,深交所,创业板,机械基件,四川,30.06,30.62,31.87,34.38,1.86%,4.08%,7.88%,14.37%,否
002116,002116.SZ,中国海诚,深交所,主板,建筑工程,上海,8.42,8.56,8.98,9.63,1.66%,4.91%,7.24%,14.37%,否
688533,688533.SH,上声电子,上交所,科创板,汽车配件,江苏,21.35,23.44,23.53,24.4,9.79%,0.38%,3.70%,14.29%,否
600717,600717.SH,天津港,上交所,主板,港口,天津,3.84,4.24,4.25,4.38,10.42%,0.24%,3.06%,14.06%,否
000498,000498.SZ,山东路桥,深交所,主板,建筑工程,山东,4.84,4.98,5.35,5.51,2.89%,7.43%,2.99%,13.84%,否
603066,603066.SH,音飞储存,上交所,主板,仓储物流,江苏,8.27,9.05,9.07,9.4,9.43%,0.22%,3.64%,13.66%,否
600196,600196.SH,复星医药,上交所,主板,化学制药,上海,21.08,22.36,22.88,23.8,6.07%,2.33%,4.02%,12.90%,否
301332,301332.SZ,德尔玛,深交所,创业板,家用电器,广东,7.7,8.34,8.36,8.64,8.31%,0.24%,3.35%,12.21%,否
000089,000089.SZ,深圳机场,深交所,主板,机场,深圳,5.9,5.99,6.23,6.55,1.53%,4.01%,5.14%,11.02%,否
